dong_code,year_month,home_pop,work_pop,living_pop,inflow_pop,total_demand_pop
47190535,202303,8698.528978494624,2062.728655913979,10761.257634408603,25.11703090436613,9150.836544
47190535,202304,8378.596083333334,1778.7272638888887,10157.323347222222,24.403029586307735,8637.3853
47190535,202305,9133.176231493942,2022.050471063257,11155.2267,24.999702402070245,9485.69265
47190535,202306,9193.671180555555,2054.62975,11248.300930555555,24.54590070261576,9564.737676
47190535,202307,9155.360739247311,1956.8650403225809,11112.225779569892,24.25677102784348,9449.030428
47190535,202308,9253.009395,1965.625632,11218.63502688172,24.008973361452938,9539.441119
47190535,202309,8452.112764,1771.7957777777776,10223.908541666668,24.300566957035286,8693.967345
47190535,202310,9127.847298387096,1909.544059139785,11037.391357526882,25.170534738405063,9385.558234
47190535,202311,9480.226986,1989.6031805555556,11469.830166666667,25.576222145671412,9753.192075
47190535,202312,9639.992741935483,1823.6836559139783,11463.67639784946,25.818329772653982,9747.997688
47190535,202401,10039.71002688172,1870.9169086021504,11910.62693548387,24.015325185064672,10127.63519
47190535,202402,11362.704956896552,1784.1823850574713,13146.887341954023,25.109887810794422,11178.62072
47190535,202403,10488.112580645162,1715.7317338709677,12203.844314516129,24.494119966035903,10376.94179
47190535,202404,10833.87013888889,1829.7217361111109,12663.59188,25.328420764682367,10767.85236
47190535,202405,10819.82311827957,1814.714865591398,12634.537983870967,25.862854405017714,10743.23671
47190535,202406,10847.90725,1811.5808749999999,12659.48813,25.094932111959288,10764.32915
47190535,202407,10937.643198924732,1952.1617876344087,12889.80498655914,24.827195650460958,10960.05832
47190535,202408,11000.28317204301,1793.5575806451614,12793.840752688171,24.536338925377862,10878.44509
47190535,202409,11176.306416666666,1701.444888888889,12877.751305555556,24.890737786441754,10949.82222
47190535,202410,11432.995188172043,1732.891612903226,13165.886801075269,27.58403747769185,11195.14139
47190535,202411,11560.198847222222,1739.4348888888887,13299.633736111111,27.467899523431292,11308.80886
47190535,202412,11676.364032258065,1670.0921102150537,13346.456142473118,26.45390733330692,11348.45581
47190551,202301,22648.376733870966,1001.5880241935483,23649.964758064514,21.666281924842714,20105.71999
47190551,202302,21204.232029850747,813.1182238805969,22017.350253731343,21.29695077038707,18717.94226
47190551,202303,20567.926639784946,980.5134005376344,21548.44004032258,22.433281855908564,18319.53903
47190551,202304,20882.647097222223,856.4729444444445,21739.12004166667,22.98662738972461,18481.70003
47190551,202305,20889.777496635263,895.0616554508749,21784.839152086137,22.64553137374843,18520.51011
47190551,202306,20777.330458333334,890.7613333333334,21668.091791666666,22.274369349391016,18421.21918
47190551,202307,21055.221586021504,946.3530779569893,22001.574663978492,21.636128207681836,18704.58388
47190551,202308,20788.822862903224,893.6561962365591,21682.479059139783,21.472052815146988,18433.32801
47190551,202309,20585.128847222222,1143.8775416666665,21729.006388888887,21.593498314533903,18472.89446
47190551,202310,21919.060268817204,802.6765860215054,22721.73685483871,22.088672539793773,19316.78963
47190551,202311,21379.971902777776,838.5751944444445,22218.54709722222,22.33681790059806,18889.11556
47190551,202312,22273.480954301074,804.1188978494623,23077.599852150535,21.68510677538342,19619.21264
47190551,202401,22139.45693548387,945.8522043010753,23085.309139784946,19.403123242889833,19625.42324
47190551,202402,21578.175344827585,894.9817098,22473.15705,19.83512485619544,19105.15876
47190551,202403,21395.646760752687,891.0245967741936,22286.67135752688,21.398437966866968,18946.88042
47190551,202404,21469.15938888889,939.601,22408.760388888888,22.32599852021255,19050.79523
47190551,202405,21000.766693548387,897.7028091,21898.46950268817,22.10807243535891,18617.01529
47190551,202406,21028.102972222223,946.0941527777778,21974.197125000002,21.35150323223877,18681.27028
47190551,202407,21072.577862903225,981.6110483870967,22054.188911290323,21.39634675797939,18749.27003
47190551,202408,20908.743776881718,906.9762231182794,21815.719999999998,21.54403879173291,18546.59361
47190551,202409,20586.032319444443,905.9403472222223,21491.972666666665,22.431633249926886,18271.54151
47190551,202410,20587.542741935486,865.8377284946237,21453.380470430107,26.131432613503318,18239.29311
47190551,202411,20721.216180555555,916.5262361111111,21637.742416666668,23.967674533915112,18395.67621
47190551,202412,20776.70200268817,689.5404838709677,21466.24248655914,22.55691647,18249.68965
47190555,202301,2294.072997311828,174.62260752688172,2468.695605,12.559066957304648,2100.275124
47190555,202302,2752.9704029850745,221.57550746268657,2974.5459104477613,13.277151236929354,2530.355597
47190555,202303,2577.5690994623656,280.8074731182796,2858.376572580645,14.842128651762447,2431.846406
47190555,202304,2857.6923333333334,288.51491666666664,3146.20725,14.370399189006534,2676.431722
47190555,202305,2794.7523553162855,301.75414535666215,3096.506500672948,14.536932242575137,2634.211065
47190555,202306,2448.9441805555557,271.9616805555556,2720.9058611111113,13.512422767959606,2314.796845
47190555,202307,2478.7215188172045,258.51001344086023,2737.231532258065,12.727148635454926,2328.555875
47190555,202308,2432.1998655913976,240.6335887096774,2672.833454301075,12.99614021945093,2273.857857
47190555,202309,2460.725763888889,246.49931944444447,2707.2250833333337,13.55999426428414,2303.17532
47190555,202310,2386.9147311827955,239.76280913978493,2626.6775403225806,16.78382200856427,2235.193483
47190555,202311,2282.0167083333336,226.1568472222222,2508.1735555555556,13.87752087807206,2134.02915
47190555,202312,2325.578467741935,225.1103763,2550.688844086021,13.238649688791751,2170.071315
47190555,202401,2355.904771505376,224.23432795698923,2580.1390994623653,12.679483552475435,2195.020157
47190555,202402,2343.370287356322,207.76724137931035,2551.1375287356323,12.889655536028119,2170.400348
47190555,202403,2219.1463575268817,205.67487903225805,2424.821237,14.26475256473991,2063.237764
47190555,202404,2265.724513888889,247.96018055555558,2513.6846944444446,16.220298167148997,2139.065035
47190555,202405,2280.240134408602,239.73431451612902,2519.974448924731,16.198541321335544,2144.408063
47190555,202406,2311.3725694444443,238.94581944444442,2550.318388888889,15.030763028093501,2170.025245
47190555,202407,2419.742741935484,262.1078225806452,2681.850564516129,14.14349771728831,2281.694504
47190555,202408,2454.2581317204304,224.53200268817204,2678.790134408602,13.71945521148358,2279.029533
47190555,202409,2447.668041666667,236.30840277777776,2683.9764444444445,13.819764232770856,2283.452942
47190555,202410,2411.965766129032,231.8754838709677,2643.84125,16.95135284940056,2249.807765
47190555,202411,2409.6243472222222,234.1875,2643.8118472222222,14.843757679797614,2249.466634
47190555,202412,2431.183051075269,214.4165322580645,2645.599583333333,14.004856801909309,2250.860374
47190565,202301,31112.91041666667,1861.6224462365592,32974.53286290323,25.942406245944895,28032.24429
47190565,202302,34276.94895522388,2255.8969402985076,36532.84589552239,25.676280356022403,31056.77045
47190565,202303,32150.590295698923,2345.6724059139783,34496.262701612904,29.07868085017012,29326.1851
47190565,202304,33321.48697222222,2092.913847222222,35414.40081944445,28.00120030339422,30106.44088
47190565,202305,34286.95890982503,2119.165921938089,36406.12483176312,27.235115648494308,30949.29137
47190565,202306,34376.450569444445,2152.8719444444446,36529.32251388889,26.72556956494601,31053.93297
47190565,202307,32813.95130376344,1998.050174731183,34812.001478494625,25.93385834772889,29594.09134
47190565,202308,34269.16856182796,2181.2044086021506,36450.37297043011,25.73015614767518,30986.67655
47190565,202309,33995.333013888885,2460.870013888889,36456.203027777774,26.716156295581076,30991.78
47190565,202310,34765.27219086022,2162.2539112903223,36927.52610215054,27.410086095480484,31392.5087
47190565,202311,35166.056416666666,2264.8257083333333,37430.88213,26.51626297725383,31820.22725
47190565,202312,34975.083803763446,2088.2228494623655,37063.30665322581,26.044837570047918,31507.71738
47190565,202401,32075.474166666667,2236.226935483871,34311.70110215054,24.75703857713368,29168.65949
47190565,202402,32148.060043103447,2258.9327586206896,34406.99280172414,25.230943315232558,29249.72852
47190565,202403,31354.943696236558,2398.441760752688,33753.38545698924,27.25461612553678,28694.46583
47190565,202404,32256.532666666666,2363.495277777778,34620.027944444446,28.22517900448025,29431.25753
47190565,202405,31628.858561827958,2305.3176747311827,33934.17623655914,27.628034077283097,28848.19401
47190565,202406,31554.314041666665,2261.949847222222,33816.26388888889,26.54338751743798,28747.80581
47190565,202407,31493.508951612905,2327.780362903226,33821.28931451613,26.29015421091821,28752.03944
47190565,202408,31499.93635752688,2145.5529973118278,33645.489354838704,25.65236576887974,28602.51381
47190565,202409,31166.334986111113,2281.400736111111,33447.73572222223,26.814163524743876,28434.59749
47190565,202410,31512.299637096774,2139.412002688172,33651.711639784946,30.200907426880086,28608.48503
47190565,202411,31755.947194444445,2198.947888888889,33954.89508333334,28.55708341596922,28865.94438
47190565,202412,31687.63122311828,1636.6686424731183,33324.29987,26.45196083978258,28329.62268
47190582,202301,11499.343387096775,964.8689919354839,12464.212379032258,20.43193423132431,10597.64531
47190582,202302,9407.758179104478,800.9750746268658,10208.733253731343,20.203127017700098,8680.453735
47190582,202303,8782.793024193548,811.2531720430107,9594.046196236559,20.64540974843818,8158.036078
47190582,202304,8984.797652777777,800.5544305555554,9785.352083333333,21.339590600207544,8320.750209
47190582,202305,8934.552409152087,762.9235800807537,9697.475989,20.51862182806836,8245.932384
47190582,202306,8890.685361111111,817.6738055555555,9708.359166666667,20.204423462841728,8255.135955
47190582,202307,9396.338508064515,934.5141801,10330.852688172043,20.007040033932594,8784.225841
47190582,202308,9447.703145,867.9563172043011,10315.659462365591,19.554495069033532,8771.243717
47190582,202309,9898.902166666667,1117.7621388888888,11016.664305555556,19.78431891371468,9367.132308
47190582,202310,11008.435094086022,949.7532795698926,11958.188373655914,20.902356816526517,10167.59547
47190582,202311,11315.382430555555,1010.7012638888889,12326.083694444444,20.52193115640599,10480.24943
47190582,202312,11644.221827956988,956.9720833333333,12601.193911290322,19.817213537363255,10713.98741
47190582,202401,12052.180268817203,1055.9400806451613,13108.120349462364,19.327781732293655,11144.80146
47190582,202402,12141.2992,989.0703879310345,13130.369583333335,19.42839621328136,11163.72841
47190582,202403,11500.674610215054,992.7949328,12493.469543010753,20.000050346985983,10622.44912
47190582,202404,11931.020999999999,1079.288486111111,13010.30948611111,20.325856464200882,11061.81194
47190582,202405,11651.43434139785,1046.9783602150537,12698.412701612902,20.35712812074803,10796.70437
47190582,202406,11780.9385,1050.0594166666667,12830.997916666667,19.984601606133715,10909.34592
47190582,202407,11679.597150537633,1154.5831720430108,12834.180322580643,19.73802556205728,10912.01398
47190582,202408,11528.434932795699,1128.242943548387,12656.677876344085,19.51078957,10761.10281
47190582,202409,11577.590944444444,1117.290375,12694.881319444445,20.214604805513897,10793.68131
