dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190582,형곡1동,커피전문점,4161923000,173413458.33333334,557916,485736,-0.0004645810963056915,11821.535480114553,979.2764833886326,20.335813598403387,10051.355530291667,0.6536415394327234,26.0,카페,26.0,160073961.53846154,386.5905973189102,0.019719263492135264,0.2699636599903431,0.26440409106636414,0.2297493647893792,0.0017004589798076935,0.1373,낮음,특징 약함
47190583,형곡2동,제과점/아이스크림,3625491000,151062125.0,235777,214120,0.013807012876065715,12458.68742171004,788.2809051720455,17.18509709814436,10592.462073375,0.5985500312988921,0.0,카페,0.5,7250982000.0,21184.92414675,0.017175689775425607,0.28596394268337905,0.2681793127953468,0.10723389608884705,0.07792809104060168,0.1401,낮음,특징 약함
47190583,형곡2동,커피전문점,3429371000,142890458.33333334,386478,344808,0.09707444206365513,12458.68742171004,788.2809051720455,17.18509709814436,10592.462073375,0.6141477806611167,0.0,카페,0.5,6858742000.0,21184.92414675,0.01624575703964344,0.28596394268337905,0.2902057948122874,0.1419210128245908,0.0737114905379088,0.146,낮음,특징 약함
47190590,신평1동,제과점/아이스크림,1557885000,64911875.0,114881,103252,-0.02296348938438305,5792.605665342227,905.3291457096433,16.536737154111062,4926.195326125,0.5929397260335968,2.0,카페,2.0,778942500.0,2463.0976630625,0.007371822224438365,0.11841492497322596,0.25845252268430585,0.09475739649001656,0.008353328117013803,0.0817,낮음,특징 약함
47190590,신평1동,커피전문점,3315238000,138134916.66666666,402849,333056,0.06283767597417748,5792.605665342227,905.3291457096433,16.536737154111062,4926.195326125,0.6720529755701373,17.0,카페,17.0,195014000.0,289.77619565441177,0.015704578103619447,0.11841492497322596,0.28114924629210714,0.2706937100112516,0.0020760662196124846,0.1047,낮음,특징 약함
47190600,신평2동,제과점/아이스크림,4343000,197409.0909090909,803,663,-0.7516527737855706,1082.9253183581955,89.03443281011835,7.24261045481596,921.5729121958333,0.6417178462349387,0.0,카페,0.5,8686000.0,1843.1458243916666,5.467124435839463e-06,0.0,0.06569454305891453,0.20323281241584099,7.303048010158068e-05,0.0302,낮음,특징 약함
47190600,신평2동,커피전문점,136493000,5687208.333333333,9555,8498,0.12447080064749097,1082.9253183581955,89.03443281011835,7.24261045481596,921.5729121958333,0.6553943779770675,0.0,카페,0.5,272986000.0,1843.1458243916666,0.0006320763995409436,0.0,0.29745287095675493,0.233647421733019,0.002914269295270165,0.0686,낮음,특징 약함
47190610,비산동,제과점/아이스크림,1493306000,62221083.333333336,130639,119238,-0.10646750397839305,9686.550509204148,2769.2505243317305,16.606473821848954,8236.058903916666,0.5851477038003545,0.0,카페,0.5,2986612000.0,16472.117807833332,0.0070656110978624094,0.2162861364693583,0.23636345744303808,0.07742907696549799,0.03208589063863249,0.1046,낮음,특징 약함
47190610,비산동,커피전문점,2369443000,98726791.66666667,381502,342462,0.0109183740152034,9686.550509204148,2769.2505243317305,16.606473821848954,8236.058903916666,0.6103440616654833,9.0,카페,9.0,263271444.44444445,915.1176559907407,0.011219947612904109,0.2162861364693583,0.2674151898658533,0.13346209726135944,0.0028098373152604934,0.1119,낮음,특징 약함
47190630,광평동,제과점/아이스크림,3190000,3190000.0,206,200,0.0,3900.514493717012,552.4760356967298,16.90272416667693,3317.9727282916665,0.6560539523212046,1.0,카페,1.0,3190000.0,3317.9727282916665,0.0,0.07086048947881154,0.26452698530319874,0.23511421875223473,1.3948192821344069e-05,0.0809,낮음,특징 약함
