store_name,addr,legal_dong,dong,category,lon,lat,store_x,store_y,cell_id,xcdn,ycdn,grid_dong,grid_distance
대구반야월막창 인동점,경상북도 구미시 진평동 87-12 101호(지번확정) ,진평동,진미동,한식,128.43000530896,36.0933837616886,1083721.3715236,1788891.4356174849,라마83b89a,1083500,1789000,인동동,246.55947885228977
야한족발인동점,경상북도 구미시 진평동 586-8 ,진평동,진미동,한식,128.420724228977,36.1033072513476,1082875.4211604595,1789984.2073735523,라마83a90a,1083000,1790000,인동동,125.57585082877598
대백반찬식당,경상북도 구미시 옥계동 540 대백타운 1층 상가동 14호,옥계동,양포동,한식,128.411474689972,36.1469653569286,1081997.4166783632,1794818.974523406,라마82a95a,1082000,1795000,양포동,181.0439082840409
명륜등심해장국옥계점,경상북도 구미시 옥계동 889-1 1층 ,옥계동,양포동,한식,128.418256181774,36.1392854765864,1082615.5572326847,1793972.8561676475,라마82b94a,1082500,1794000,양포동,118.70240798114716
춘솔밭식당,경상북도 구미시 고아읍 원호리 311 ,고아읍,고아읍,한식,128.316495210769,36.1696966543148,1073431.5532615543,1797264.3448612152,라마73b97b,1073500,1797500,고아읍,245.39417360550036
김태주선산곱창옥계점,경상북도 구미시 옥계동 736-1 1층 ,옥계동,양포동,한식,128.424967485838,36.1372566641659,1083221.532351622,1793753.5455929637,라마83a94a,1083000,1794000,산동읍,331.38551199885336
불타는막창곰장어,경상북도 구미시 상모동 54-5 ,상모동,상모사곡동,한식,128.355560910967,36.0877201263858,1077025.0689661873,1788201.7006932492,라마77a88a,1077000,1788000,상모사곡동,203.2526081577378
히로시마가이즈두번째이야기,경상북도 구미시 거의동 456 블랙홀타운 가동 2층 203호 ,거의동,양포동,일식,128.396316921807,36.1395467300725,1080641.3634066451,1793983.399151355,라마80b94a,1080500,1794000,양포동,142.33481975276044
오븐에꾸운닭상모점,경상북도 구미시 상모동 68-2 동창빌딩 1층 ,상모동,상모사곡동,패스트푸드,128.355657987753,36.0872959415917,1077034.2227770307,1788154.7269720861,라마77a88a,1077000,1788000,상모사곡동,158.4665086339387
한마음식당,경상북도 구미시 도개면 궁기리 746-5 1층 ,도개면,도개면,한식,128.330884024936,36.299727336378,1074601.9964246675,1811698.6559717844,라바74b11b,1074500,1811500,도개면,223.31024555661563
산장식당,경상북도 구미시 선산읍 교리 21-1 1층 ,선산읍,선산읍,한식,128.314799069842,36.2614786134266,1073193.4631699163,1807443.7047463767,라바73a07b,1073000,1807500,선산읍,201.4873536839776
칠칠막창원호점,경상북도 구미시 고아읍 원호리 444-8 1층 104호 ,고아읍,고아읍,한식,128.33106728947,36.1500760423142,1074760.749499525,1795099.1253215072,라마75a95a,1075000,1795000,고아읍,258.9722597914204
굽네치킨인동점,경상북도 구미시 진평동 16-5 1층 ,진평동,진미동,패스트푸드,128.423782046231,36.0982370402317,1083156.0091562583,1789424.42565886,라마83a89b,1083000,1789500,인동동,173.3503327806831
원조일품국수,경상북도 구미시 원평동 409-19 ,원평동,원평동,한식,128.329220432005,36.1256195641687,1074617.761853871,1792384.9744909636,라마74b92b,1074500,1792500,원평동,164.61689450417205
오마식당,경상북도 구미시 사곡동 681-6 1층 ,사곡동,상모사곡동,한식,128.356368506204,36.095893806902,1077089.79427982,1789108.9663787822,라마77a89a,1077000,1789000,상모사곡동,141.1973243135397
청정바지락칼국수,경상북도 구미시 송정동 10-2 1층 ,송정동,송정동,한식,128.340485235444,36.121176027091,1075635.7150020872,1791900.8034210617,라마75b92a,1075500,1792000,원평동,168.10271581560275
원평솥뚜껑삼겹살,경상북도 구미시 원평동 318-1 1층 ,원평동,원평동,한식,128.336451973706,36.1284701349043,1075265.7877818542,1792706.7386098744,라마75b92b,1075500,1792500,원평동,312.4039307396579
석쇠천하불고기앤야들족발,경상북도 구미시 오태동 759-1 ,오태동,임오동,한식,128.352935375827,36.0700023064101,1076805.919968246,1786234.3661973572,라마77a86a,1077000,1786000,임오동,304.2935641601628
서울뼈해장국송탄부대찌개,경상북도 구미시 옥계동 747-3 1층 ,옥계동,양포동,한식,128.42239419251,36.1356831593395,1082991.6579775845,1793576.8085983614,라마83a93b,1083000,1793500,양포동,77.26027517573311
아리아리식당,경상북도 구미시 옥계동 746-1 1층 ,옥계동,양포동,한식,128.422200224308,36.1359105648532,1082973.9659492257,1793601.8670880771,라마83a93b,1083000,1793500,양포동,105.1412166233164
웰빙곱창,경상북도 구미시 황상동 205-7 ,황상동,인동동,한식,128.425036682558,36.1140307697333,1083252.2821609718,1791177.3562724432,라마83a91a,1083000,1791000,인동동,308.3853694965709
우천냉면앤드예향얼큰이손칼국수,경상북도 구미시 봉곡동 433-2 1층 ,봉곡동,선주원남동,한식,128.310321957145,36.1446010100712,1072899.5788387174,1794476.0604620196,라마73a94b,1073000,1794500,선주원남동,103.235222245385
바로커치킨,경상북도 구미시 고아읍 항곡리 634-29 ,고아읍,고아읍,패스트푸드,128.348419527382,36.1887712246354,1076284.2361088824,1799404.7493654718,라마76a99b,1076000,1799500,고아읍,299.77132779939325
죽이야기송정동차병원점,경상북도 구미시 송정동 466-11 ,송정동,송정동,한식,128.340556434763,36.1151594896608,1075647.8938310358,1791233.5015934699,라마75b91a,1075500,1791000,송정동,276.39750254194166
찜닭집옥계점,경상북도 구미시 옥계동 824-2 1층 ,옥계동,양포동,한식,128.421729664679,36.1356775336214,1082931.871967738,1793575.6171076195,라마83a93b,1083000,1793500,양포동,101.78101858712172
삼겹세상,경상북도 구미시 임은동 439-2 1층 ,임은동,임오동,한식,128.359015054785,36.0886681097893,1077335.119692714,1788309.5920581236,라마77b88a,1077500,1788000,임오동,350.7602574179689
삼호식당,경상북도 구미시 산동읍 적림리 71-1 ,산동읍,산동읍,한식,128.436252508514,36.1690093777533,1084202.9441293478,1797285.3465254228,라마84a97b,1084000,1797500,산동읍,295.4021560260141
민물나라매운탕앤찜닭,경상북도 구미시 구평동 435-11 1층 ,구평동,인동동,한식,128.436508671887,36.0951658999579,1084304.9326988542,1789094.730426113,라마84b89a,1084500,1789000,인동동,216.852727923395
할매기사식당,경상북도 구미시 원평동 59-9 ,원평동,원평동,한식,128.32645984143,36.1307283650374,1074364.5239738738,1792949.5292227687,라마74b93a,1074500,1793000,원평동,144.57196481085367
동양식당,경상북도 구미시 형곡동 310-4 1층 ,형곡동,형곡1동,양식,128.334562257158,36.1043194522751,1075118.7437850782,1790026.4731511162,라마75a90a,1075000,1790000,형곡2동,121.65900798835405
미소국수인동점,경상북도 구미시 인의동 434-2 ,인의동,인동동,한식,128.423955840561,36.108112557504,1083161.2444253024,1790519.9763349658,라마83a90b,1083000,1790500,인동동,162.47713269798118
강변식당,경상북도 구미시 장천면 신장리 1018-37 ,장천면,장천면,한식,128.491806659431,36.1260513050852,1089248.078320163,1792569.9508408296,라마89a92b,1089000,1792500,장천면,257.7517663716464
김밥닷컴송정점,경상북도 구미시 송정동 10-1 103호 ,송정동,송정동,한식,128.340327976094,36.1212684416253,1075621.4742048862,1791910.9317134442,라마75b92a,1075500,1792000,원평동,150.6291542920344
산호갈비옥계점,경상북도 구미시 옥계동 862-1 1층(지번확정) ,옥계동,양포동,한식,128.418208792703,36.1361959790484,1082614.5325324684,1793630.1240167192,라마82b93b,1082500,1793500,양포동,173.34924493854922
천생산오리사냥,경상북도 구미시 구평동 77-1 ,구평동,인동동,한식,128.451539027864,36.0957664702381,1085657.3583801072,1789174.48141927,라마85b89a,1085500,1789000,인동동,234.9583483522407
한채쭈꾸미,경상북도 구미시 형곡동 691-8 1층 ,형곡동,형곡1동,한식,128.32852783756,36.1054250919071,1074574.5303612114,1790144.465342306,라마74b90a,1074500,1790000,형곡2동,162.5577124282623
신원양꼬치,경상북도 구미시 상모동 29-1 1층 나동 ,상모동,상모사곡동,중식,128.35471402775,36.0892274035773,1076947.3542138084,1788368.217648061,라마77a88b,1077000,1788500,상모사곡동,141.90900988416817
포89베트남쌀국수형곡점,경상북도 구미시 형곡동 859-14 1층 102호,형곡동,형곡1동,한식,128.340152069602,36.112558996891,1075613.994303504,1790944.7392589818,라마75b91a,1075500,1791000,송정동,126.68247996169993
대성암본가초밥집상모점,경상북도 구미시 상모동 48-4 가동 ,상모동,상모사곡동,일식,128.355472438447,36.0890333711019,1077015.8225316084,1788347.2958353774,라마77a88b,1077000,1788500,상모사곡동,153.52170660717698
이모네용두동신쭈꾸미 형곡점,경상북도 구미시 형곡동 167-2 ,형곡동,형곡1동,한식,128.334485426573,36.1096176733003,1075106.7838380723,1790614.093672945,라마75a90b,1075000,1790500,형곡1동,156.26949247860793
굽네치킨상모사곡점,경상북도 구미시 사곡동 703-5 1층 ,사곡동,상모사곡동,패스트푸드,128.359297909742,36.0941201428111,1077355.2419509075,1788914.5573977923,라마77b89a,1077500,1789000,상모사곡동,168.0932213061497
흥부네식당,경상북도 구미시 원평동 520-32 ,원평동,원평동,한식,128.339727218412,36.1276226073776,1075561.3203697978,1792615.27223789,라마75b92b,1075500,1792500,원평동,130.56751732451488
대주국밥집,경상북도 구미시 황상동 307-45 다동 5호,황상동,인동동,한식,128.421207840853,36.1079864122453,1082914.03493791,1790503.6369046853,라마83a90b,1083000,1790500,인동동,86.04196055309917
하나스시본점,경상북도 구미시 송정동 11-6 1층 ,송정동,송정동,일식,128.339924512922,36.121520048329,1075584.9243871418,1791938.5261981443,라마75b92a,1075500,1792000,원평동,104.8388279503769
명성반점,경상북도 구미시 선산읍 완전리 178 ,선산읍,선산읍,중식,128.300537353355,36.2405948085377,1071931.4466163432,1805116.5370609509,라바72a05a,1072000,1805000,선산읍,135.20522543845365
또래오래원호도량문성점,경상북도 구미시 고아읍 문성리 1234 부림그랜드 1층 101동 101호,고아읍,고아읍,패스트푸드,128.346098325862,36.1634232122894,1076100.034289344,1796591.2852399612,라마76a96b,1076000,1796500,고아읍,135.42471738694852
비에이치씨송정점,"경상북도 구미시 송정동 3 푸르지오캐슬 A단지 1층 102,103호 상가동 ",송정동,송정동,패스트푸드,128.339732908454,36.1232713034859,1075566.0030608217,1792132.6273865786,라마75b92a,1075500,1792000,원평동,148.1432675098572
멕시카나치킨봉곡점,경상북도 구미시 봉곡동 169-10 ,봉곡동,선주원남동,패스트푸드,128.313179105382,36.1542443359874,1073147.6679789808,1795547.8541824317,라마73a95b,1073000,1795500,선주원남동,155.22839557402003
오븐에꾸운닭봉곡점,경상북도 구미시 봉곡동 377-4 1층 ,봉곡동,선주원남동,패스트푸드,128.31051313317,36.1463754243774,1072915.135743272,1794673.023277807,라마73a94b,1073000,1794500,선주원남동,192.71480673027446
굴마을굴국밥옥계점,경상북도 구미시 옥계동 891-2 1층 ,옥계동,양포동,한식,128.419157623173,36.1387376345405,1082697.2370646042,1793912.8556827568,라마82b94a,1082500,1794000,양포동,215.6306835342922
신선우동,경상북도 구미시 인의동 669-15 1층 ,인의동,인동동,일식,128.429852157394,36.0987740027336,1083701.8670362246,1789489.1942042792,라마83b89b,1083500,1789500,인동동,202.1560425395525
어탕칼국수,경상북도 구미시 사곡동 687-2 ,사곡동,상모사곡동,한식,128.360972887094,36.0965767423112,1077503.616896454,1789188.3776771561,라마77b89a,1077500,1789000,상모사곡동,188.41239659506493
녹원식당,경상북도 구미시 장천면 상장리 74-1 1층 ,장천면,장천면,한식,128.502269209278,36.1281070901424,1090187.2319767007,1792807.6432479143,라마90a92b,1090000,1792500,장천면,360.13911351934024
스테이크팩토리구미인동점,경상북도 구미시 인의동 367-26 2층 ,인의동,인동동,양식,128.422187999762,36.1075999085964,1083002.6639280552,1790461.601937919,라마83a90b,1083000,1790500,인동동,38.49035832861897
청송반점,경상북도 구미시 도량동 738-2 1층 ,도량동,도량동,중식,128.333354758774,36.1404549245915,1074975.6850363845,1794033.705447876,라마75a94a,1075000,1794000,도량동,41.56049412768946
국수면돼지,경상북도 구미시 원평동 1028-2 금오시장 1층 1103호,원평동,원평동,한식,128.340699361349,36.1262301930739,1075650.1350028056,1792461.5811377198,라마75b92b,1075500,1792500,원평동,154.97266870757664
김밥천하인의점,경상북도 구미시 인의동 578 인동서한이다음 101동110호 ,인의동,인동동,한식,128.42366924288,36.1041082693314,1083139.6681525873,1790075.5714422578,라마83a90a,1083000,1790000,인동동,158.80250543384946
중화루,경상북도 구미시 진평동 63-3 1층 ,진평동,진미동,중식,128.430484864434,36.0947323495848,1083763.1122097608,1789041.4351271228,라마84a89a,1084000,1789000,인동동,240.48429246852135
레이레스토랑,경상북도 구미시 진평동 17-4 ,진평동,진미동,양식,128.424291741229,36.0981529436316,1083201.9802210168,1789415.5335950544,라마83a89b,1083000,1789500,인동동,218.93054434323903
둘다두마리치킨,경상북도 구미시 오태동 755-1 1층 가동 ,오태동,임오동,패스트푸드,128.350783662776,36.0700013461554,1076612.1570230601,1786232.5634024125,라마76b86a,1076500,1786000,임오동,258.19553435985534
피자마루,경상북도 구미시 옥계동 632-2 ,옥계동,양포동,패스트푸드,128.416579770039,36.1386246974047,1082465.417971506,1793898.1370866161,라마82b94a,1082500,1794000,양포동,107.57309058406935
미조리순대전골,경상북도 구미시 황상동 200-19 ,황상동,인동동,한식,128.425640586805,36.1167257135213,1083303.7876315787,1791476.8001262716,라마83b91b,1083500,1791500,인동동,197.5791680883759
곱창제국본점,경상북도 구미시 옥계동 740-5 ,옥계동,양포동,한식,128.422690845447,36.1373406844067,1083016.603618871,1793760.9173392758,라마83a94a,1083000,1794000,산동읍,239.65850458217298
오풍미족발구미옥계점,경상북도 구미시 옥계동 882-6 ,옥계동,양포동,한식,128.418542287841,36.1394356399275,1082641.141394412,1793989.7558837628,라마82b94a,1082500,1794000,양포동,141.51266775105077
용가마순대옥계점,경상북도 구미시 옥계동 621-8 ,옥계동,양포동,한식,128.417537025951,36.1400797754454,1082550.020878195,1794060.3496724006,라마82b94a,1082500,1794000,양포동,78.38476391664553
장충동에이치앤드제이왕족발,경상북도 구미시 사곡동 339-18 1층 ,사곡동,상모사곡동,한식,128.359733566164,36.0979975851041,1077390.658954751,1789344.9909026618,라마77b89b,1077500,1789500,광평동,189.69260511086975
시골집얼큰이해장국,경상북도 구미시 옥계동 622-3 ,옥계동,양포동,한식,128.417446392968,36.1395622491205,1082542.4086399628,1794002.8678189933,라마82b94a,1082500,1794000,양포동,42.50549528321435
굽네치킨도량점,경상북도 구미시 도량동 530-3 1층 ,도량동,도량동,패스트푸드,128.328161711409,36.1371653548439,1074511.5748390108,1793664.8282719927,라마74b93b,1074500,1793500,도량동,165.23418576746934
대가쭈꾸미,경상북도 구미시 진평동 26-10 가동 ,진평동,진미동,한식,128.424632055228,36.0976110109535,1083233.186675923,1789355.7131875248,라마83a89b,1083000,1789500,인동동,274.2165386738035
소문난부자돼지국밥형곡점,경상북도 구미시 형곡동 167-1 ,형곡동,형곡1동,한식,128.334476643972,36.1098140398521,1075105.806388447,1790635.86791986,라마75a90b,1075000,1790500,형곡1동,172.20651405588012
올레길국수,경상북도 구미시 원평동 964-617 ,원평동,원평동,한식,128.332151059722,36.1241264361206,1074882.8995618776,1792221.6102413354,라마75a92a,1075000,1792000,송정동,250.64638771219438
소문난부자돼지국밥인동점,경상북도 구미시 황상동 205-4 ,황상동,인동동,한식,128.425035759369,36.1141333293957,1083252.090811906,1791188.7315210793,라마83a91a,1083000,1791000,인동동,314.9116772942802
김밥하우스,경상북도 구미시 진평동 26-10 가동 ,진평동,진미동,한식,128.424632055228,36.0976110109535,1083233.186675923,1789355.7131875248,라마83a89b,1083000,1789500,인동동,274.2165386738035
라라코스트,경상북도 구미시 형곡동 145-29 ,형곡동,형곡1동,양식,128.337349114055,36.1121421854441,1075362.1199824621,1790896.3296697473,라마75b91a,1075500,1791000,송정동,172.50633788632223
비산일출식당,경상북도 구미시 비산동 274-1 ,비산동,비산동,한식,128.380981097644,36.1210801132813,1079280.142068448,1791922.4403544366,라마79b92a,1079500,1792000,비산동,233.1373172322136
동네반점,경상북도 구미시 해평면 송곡리 461 ,해평면,해평면,중식,128.377091639616,36.2203380479541,1078830.6391515192,1802929.1395346485,라바78b03a,1078500,1803000,해평면,338.14708939623154
수영돼지국밥,경상북도 구미시 진평동 27-13 ,진평동,진미동,한식,128.425481995472,36.0968036685546,1083310.5506215834,1789266.889912362,라마83b89b,1083500,1789500,인동동,300.3853856982027
대박식당,경상북도 구미시 옥계동 869-3 인성빌딩 ,옥계동,양포동,한식,128.426215756553,36.1360623183341,1083335.1082844483,1793622.1369048492,라마83b93b,1083500,1793500,양포동,205.19917490997688
시골뚝배기,경상북도 구미시 봉곡동 428-8 ,봉곡동,선주원남동,한식,128.310401764806,36.1453378096114,1072906.076918573,1794557.846692146,라마73a94b,1073000,1794500,선주원남동,110.30768339967275
농가촌추어탕,경상북도 구미시 형곡동 192-10 1층 ,형곡동,형곡1동,한식,128.338742124496,36.1079098242054,1075491.545218029,1790427.955675766,라마75b90b,1075500,1790500,형곡1동,72.53873442854345
비산가든,경상북도 구미시 비산동 386-6 1층 ,비산동,비산동,한식,128.378142662013,36.1231293666728,1079022.6490934,1792147.4335964588,라마79a92a,1079000,1792000,비산동,149.1631549565892
대박보쌈포차도량점,경상북도 구미시 도량동 322-3 ,도량동,도량동,한식,128.319902551024,36.1420093684392,1073763.929102534,1794195.8265643392,라마74a94a,1074000,1794000,도량동,306.72057630899815
오븐에꾸운닭진평점,경상북도 구미시 진평동 92-2 (지번확정) ,진평동,진미동,패스트푸드,128.428690517332,36.0936733017722,1083602.7008449887,1788922.4205391887,라마83b89a,1083500,1789000,인동동,128.70911506637364
김밥나라도량1호점,경상북도 구미시 도량동 225-1 1층 111호,도량동,도량동,한식,128.316023398837,36.1397154979439,1073417.0646557019,1793938.4501131664,라마73b94a,1073500,1794000,도량동,103.27952315480988
투썸플레이스구미안가고택,경상북도 구미시 형곡동 691-9 ,형곡동,형곡1동,커피전문점,128.328168099562,36.1050525831408,1074542.502151286,1790102.8707398907,라마74b90a,1074500,1790000,형곡2동,111.30508519202343
궁중왕족발보쌈,경상북도 구미시 구평동 456-4 ,구평동,인동동,한식,128.441176142149,36.0926737257833,1084727.7874371635,1788822.3525505406,라마84b89a,1084500,1789000,인동동,288.86975062986915
옛날원조충무김밥,경상북도 구미시 원평동 1032-61 ,원평동,원평동,한식,128.341136296017,36.1250132693664,1075690.621696443,1792326.939444313,라마75b92b,1075500,1792500,원평동,257.46181676028124
옛날보리밥집,경상북도 구미시 선산읍 완전리 95-3 ,선산읍,선산읍,한식,128.298449201797,36.2420564129964,1071742.4784905042,1805277.1137761215,라바71b05b,1071500,1805500,선산읍,329.354045294732
소백산삼겹살 앤 양대창구이,경상북도 구미시 진평동 35-5 ,진평동,진미동,한식,128.425914549442,36.0959782195921,1083350.361341332,1789175.7010687757,라마83b89a,1083500,1789000,인동동,230.78690113796725
금오산민물장어,경상북도 구미시 원평동 1032-23 1층 ,원평동,원평동,한식,128.341814630187,36.1254958913154,1075751.1999994677,1792381.0007377751,라마76a92b,1076000,1792500,지산동,275.7938807786308
소문난부자돼지국밥구포점,경상북도 구미시 구포동 678-2 ,구포동,양포동,한식,128.416278702835,36.1288584880202,1082448.5463233867,1792814.599374574,라마82b93a,1082500,1793000,양포동,192.40808908517636
굽네치킨신평비산점,경상북도 구미시 비산동 489-1 비산전원리빙필 1층 103호,비산동,비산동,패스트푸드,128.374585921035,36.1199899512339,1078705.7097321746,1791796.3206432809,라마78b92a,1078500,1792000,비산동,289.48536105454923
지코바치킨4공단점,경상북도 구미시 옥계동 738-2 ,옥계동,양포동,패스트푸드,128.422688498801,36.1366692819698,1083017.0997965762,1793686.442316551,라마83a93b,1083000,1793500,양포동,187.224839281139
이모네용두동 신쭈꾸미,경상북도 구미시 상모동 48-3 A동 ,상모동,상모사곡동,한식,128.355454791363,36.0892276768277,1077014.0442155087,1788368.83426985,라마77a88b,1077000,1788500,상모사곡동,131.91546063682438
일송도량식당,경상북도 구미시 도량동 792-167 ,도량동,도량동,한식,128.333006385588,36.1399969699373,1074944.77732387,1793982.6399161033,라마75a94a,1075000,1794000,도량동,57.887101083570165
김밥365 4공단점,경상북도 구미시 옥계동 834-4 101호 ,옥계동,양포동,한식,128.42206536295,36.1377449704162,1082959.900406691,1793805.2270551603,라마83a94a,1083000,1794000,산동읍,198.85793276875776
찌개공방바른국밥,경상북도 구미시 사곡동 701-1 A동 ,사곡동,상모사곡동,한식,128.358001924722,36.0946931864553,1077238.012020816,1788977.0894129383,라마77a89a,1077000,1789000,상모사곡동,239.11214325598633
박미숙의 시골밥상,경상북도 구미시 봉곡동 273-6 ,봉곡동,선주원남동,한식,128.30917361215,36.150090605445,1072791.1944766922,1795084.1092230473,라마73a95a,1073000,1795000,선주원남동,225.10910236026362
다미한식,경상북도 구미시 임수동 92-9 지하6호 ,임수동,진미동,한식,128.402990510119,36.1095515990975,1081272.7149114711,1790661.8649281678,라마81b90b,1081500,1790500,진미동,279.03183767867887
진안동찜닭,경상북도 구미시 옥계동 560-4 옥계시장형 종합상가 E동 103호,옥계동,양포동,한식,128.417250614925,36.1467117695808,1082517.305419718,1794795.7379897386,라마82b94b,1082500,1794500,양포동,296.2438794747189
종국이두마리치킨도량봉곡점,경상북도 구미시 봉곡동 15-4 ,봉곡동,선주원남동,패스트푸드,128.312271080894,36.1408478660717,1073078.4139897227,1794061.223772046,라마73a94a,1073000,1794000,도량동,99.4841899387405
헐레불떡,경상북도 구미시 신평동 150-17 장성상가 109호,신평동,신평1동,제과점/아이스크림,128.362453539601,36.1225565953496,1077611.3408440072,1792071.2576461968,라마77b92a,1077500,1792000,신평1동,132.19090621423055
대가인생순두부구미인동점,경상북도 구미시 인의동 699-15 ,인의동,인동동,한식,128.426511412951,36.0992797138775,1083400.6029402814,1789542.4175564728,라마83b89b,1083500,1789500,인동동,108.06953584535471
미담식당,경상북도 구미시 산동읍 봉산리 388-8 ,산동읍,산동읍,한식,128.444008269547,36.1383553030009,1084933.5400797157,1793891.8880477655,라마85a94a,1085000,1794000,산동읍,126.90593059491297
산청어탕국수,경상북도 구미시 원평동 147-1 1층 ,원평동,원평동,한식,128.335001100804,36.129470630468,1075134.278563808,1792816.5913539866,라마75a93a,1075000,1793000,원평동,227.30918180042391
다봉산칼국수,경상북도 구미시 봉곡동 406-1 ,봉곡동,선주원남동,한식,128.313108341127,36.1485142324859,1073146.623793492,1794912.212921672,라마73a95a,1073000,1795000,선주원남동,170.89502022988378
가오리찜무침전문점,경상북도 구미시 형곡동 304-4 ,형곡동,형곡1동,한식,128.334544100357,36.1067908576711,1075114.7564161066,1790300.587909006,라마75a90b,1075000,1790500,형곡1동,230.07437291495665
돈도니석쇠한판불고기원평점,경상북도 구미시 원평동 1041-3 103호 ,원평동,원평동,한식,128.34455215474,36.1237013920377,1075999.2731303463,1792184.0911913496,라마76a92a,1076000,1792000,원평동,184.09262633791303
39치킨,경상북도 구미시 원평동 1008-31 ,원평동,원평동,패스트푸드,128.332716982913,36.128048659305,1074930.098433704,1792657.1016611608,라마75a92b,1075000,1792500,원평동,171.95104218965173
피제이피자구미점,경상북도 구미시 도량동 687-21 ,도량동,도량동,패스트푸드,128.330776197066,36.1457697709042,1074738.6486708217,1794621.245611774,라마74b94b,1074500,1794500,고아읍,267.6820622668181
투존치킨앤오리한마리옥계점,경상북도 구미시 옥계동 631-4 ,옥계동,양포동,패스트푸드,128.41691797234,36.1390651326046,1082495.385989666,1793947.277998836,라마82b94a,1082500,1794000,양포동,52.92351554930841
커피살롱,경상북도 구미시 원평동 409-9 ,원평동,원평동,커피전문점,128.329097680117,36.1248348617129,1074607.4583306524,1792297.8406424052,라마74b92b,1074500,1792500,원평동,228.94475029960574
능이백숙천지랑놀자구미김천점,경상북도 구미시 봉곡동 179-2 ,봉곡동,선주원남동,한식,128.315720588926,36.1537262161441,1073376.7687924101,1795492.301218665,라마73a95b,1073000,1795500,선주원남동,376.8474415041795
무보까국밥황상점,경상북도 구미시 황상동 338-5 ,황상동,인동동,한식,128.422542570769,36.1100438032572,1083032.0059096576,1790732.984132371,라마83a90b,1083000,1790500,인동동,235.1722436633096
손가네보쌈,경상북도 구미시 도량동 323-5 도량빌 ,도량동,도량동,한식,128.320040645669,36.1415384429496,1073776.7942453136,1794143.696037209,라마74a94a,1074000,1794000,도량동,265.4606562838574
낙원식당,경상북도 구미시 고아읍 항곡리 634-30 ,고아읍,고아읍,한식,128.348164537206,36.1886623571485,1076261.4141344978,1799392.4731403044,라마76a99b,1076000,1799500,고아읍,282.66477543407854
정가네닭갈비,경상북도 구미시 고아읍 원호리 448-4 ,고아읍,고아읍,한식,128.329665765507,36.1528222380808,1074632.066917703,1795402.6581185574,라마74b95b,1074500,1795500,고아읍,164.06435516088905
스모프치킨인동점,경상북도 구미시 진평동 32-1 ,진평동,진미동,패스트푸드,128.423593783038,36.0977846557703,1083139.5384344817,1789374.0857914437,라마83a89b,1083000,1789500,인동동,187.95042594781506
석쇠천하불탄불고기,경상북도 구미시 고아읍 원호리 439-3 ,고아읍,고아읍,한식,128.329861165986,36.1509044321233,1074651.4621578692,1795190.083343735,라마74b95a,1074500,1795000,고아읍,243.04827263708975
장수돼지국밥24시,경상북도 구미시 신평동 150-17 신평상가 113 115 116 118호 ,신평동,신평1동,한식,128.362453539601,36.1225565953496,1077611.3408440072,1792071.2576461968,라마77b92a,1077500,1792000,신평1동,132.19090621423055
충칭훠궈마라탕,경상북도 구미시 상모동 65-9 ,상모동,상모사곡동,중식,128.357701850248,36.0878993639966,1077217.6441548113,1788223.2793305896,라마77a88a,1077000,1788000,상모사곡동,311.8054483039778
불타는토스트형곡점,경상북도 구미시 형곡동 143-18 103호 ,형곡동,형곡1동,패스트푸드,128.337182410287,36.1131308862047,1075346.171687706,1791005.8674789788,라마75b91a,1075500,1791000,송정동,153.940173355806
왕곱배기냉면옥계점,경상북도 구미시 옥계동 732-2 ,옥계동,양포동,한식,128.422743774252,36.1380140089787,1083020.6564755463,1793835.6488033005,라마83a94a,1083000,1794000,산동읍,165.64421462449846
구평김밥,경상북도 구미시 구평동 463-2 ,구평동,인동동,한식,128.440838751135,36.0924743982704,1084697.627432308,1788799.9490569269,라마84b89a,1084500,1789000,인동동,281.2062976269703
주왕산삼계탕,경상북도 구미시 신동 683 푸른동산 2층 ,신동,양포동,한식,128.460380862812,36.0925305675564,1086456.8661765347,1788823.3759809956,라마86b89a,1086500,1789000,인동동,181.81466061901037
청도가마솥추어탕인동점,경상북도 구미시 인의동 701-6 ,인의동,인동동,한식,128.429103614765,36.0970735760064,1083636.2863075524,1789299.937187695,라마83b89b,1083500,1789500,인동동,242.07248190090786
용짬뽕,경상북도 구미시 사곡동 701-4 ,사곡동,상모사곡동,중식,128.358473881798,36.0946261980052,1077280.5645435706,1788970.0339936733,라마77b89a,1077500,1789000,상모사곡동,221.47207741280033
부강알탕초밥,경상북도 구미시 송정동 465-4 가동 ,송정동,송정동,일식,128.340647874593,36.1156385037822,1075655.6638415242,1791286.705216951,라마75b91b,1075500,1791500,송정동,264.0566152058912
고은님칼국수,경상북도 구미시 장천면 하장리 797 ,장천면,장천면,한식,128.489534799777,36.1379441826033,1089030.202581759,1793887.0501536336,라마89a93b,1089000,1793500,장천면,388.22676024804275
청학동추어탕,경상북도 구미시 인의동 367-31 ,인의동,인동동,한식,128.422409362269,36.1074604884809,1083022.735192236,1790446.3263361685,라마83a90b,1083000,1790500,인동동,58.290232072887754
주왕산삼계탕원평점,경상북도 구미시 원평동 1041-11 1층 ,원평동,원평동,한식,128.345262538856,36.1233538661335,1076063.5356397738,1792146.0991914235,라마76a92a,1076000,1792000,원평동,159.31651281669116
족발야시장,경상북도 구미시 형곡동 145-3 ,형곡동,형곡1동,한식,128.336678335302,36.1118347234583,1075302.041542648,1790861.7060508542,라마75b91a,1075500,1791000,송정동,241.48036609109596
