addr,lon,lat
경상북도 구미시 선산읍 이문리 643-6 1층 ,128.290734873333,36.2392188964755
경상북도 구미시 사곡동 701-1 1층 ,128.358001924722,36.0946931864553
경상북도 구미시 송정동 479-12 2층 ,128.345494203146,36.1169604748245
경상북도 구미시 송정동 479-12 1층 ,128.345494203146,36.1169604748245
경상북도 구미시 원평동 1032-4 ,128.341266313647,36.1260351467647
경상북도 구미시 인의동 701-7 외1필지 1층 ,,
경상북도 구미시 진평동 291-1 1층 ,128.42093109445,36.1013707864111
경상북도 구미시 인의동 699-15 1층 ,128.426511412951,36.0992797138775
경상북도 구미시 고아읍 원호리 412 1층 ,128.328500797957,36.1534127980045
경상북도 구미시 송정동 463-7 1층 ,128.340013919808,36.1161150015755
경상북도 구미시 상모동 37-9 ,128.355318019501,36.0855101177897
경상북도 구미시 고아읍 관심리 612-1 1층 1동 ,128.3266352818,36.2118310075255
경상북도 구미시 신평동 128-5 2층 ,128.363411672501,36.1227379950602
경상북도 구미시 산동읍 동곡리 549-8 ,128.438940225377,36.1675320624313
경상북도 구미시 형곡동 140-5 1층 ,128.332110048582,36.1130277195742
경상북도 구미시 선산읍 이문리 44-9 1층 ,128.296014859431,36.2406930042021
경상북도 구미시 봉곡동 316-6 1층 ,128.308096714821,36.1494480578512
경상북도 구미시 형곡동 145-12 ,128.338709909879,36.1125221356992
경상북도 구미시 진평동 115-4 1층 ,128.425510248175,36.0947719076372
경상북도 구미시 봉곡동 395-7 1층 ,128.314990997709,36.1495271777579
경상북도 구미시 송정동 64 송정종합상가 1층20호 ,128.348948812131,36.1196911803425
경상북도 구미시 진평동 50-2 1층 ,128.425394372494,36.095849960447
경상북도 구미시 형곡동 194-10 1층 ,128.338936353295,36.1075630568647
경상북도 구미시 진평동 89-11 1층 ,128.427106796338,36.0943433356932
경상북도 구미시 진평동 1043-2 1층 ,128.423878937864,36.1006343441886
경상북도 구미시 도량동 687-24 1층 ,128.330721724335,36.1464190148111
경상북도 구미시 원평동 317-1 1층 ,128.336390818863,36.1282634652097
경상북도 구미시 산동읍 봉산리 383-11 1층 나동 ,128.440106672324,36.1394608392453
경상북도 구미시 거의동 456 외2필지 라동 ,,
경상북도 구미시 구평동 967 ,128.447500447169,36.0928012304347
경상북도 구미시 고아읍 원호리 439-4 1층 ,128.329802161793,36.1513451124205
경상북도 구미시 원평동 370-14 2층 ,128.335336825813,36.1283974158376
경상북도 구미시 상모동 32-1 1층 ,128.354935244745,36.0883186230881
경상북도 구미시 황상동 200-15 ,128.426205927604,36.1170713252425
경상북도 구미시 고아읍 문성리 1285 1층 1동 ,128.348470229352,36.1615908296986
경상북도 구미시 고아읍 오로리 460-1 고아에덴타운 16동(상가) 203호 ,128.311816768722,36.2250063241422
경상북도 구미시 송정동 463-1 1층 ,128.339704195144,36.1159925767705
경상북도 구미시 구평동 471-2 1층 ,128.440458235976,36.0898147766261
경상북도 구미시 산동읍 봉산리 589 ,128.43769379182,36.1398860575195
경상북도 구미시 형곡동 316 1층 ,128.335619709528,36.1058188834057
경상북도 구미시 옥계동 889-2 1층 ,128.418230424223,36.1391382669899
경상북도 구미시 진평동 101-5 1층 ,128.429798754007,36.0924806781641
경상북도 구미시 원평동 371-11 1층1호 ,128.334838311623,36.1283720639256
경상북도 구미시 선산읍 완전리 122 1층 ,128.299172264418,36.2412224988801
경상북도 구미시 옥계동 888-4 1층 ,128.418777633718,36.1390125657182
경상북도 구미시 봉곡동 395-10 1층 ,128.314973974184,36.1498917850826
경상북도 구미시 원평동 117-18 외6필지 가동 108호 109호 ,,
경상북도 구미시 진평동 5-5 ,128.424536196935,36.0998293885051
"경상북도 구미시 인의동 345 2호,3호 ",128.423768830944,36.1101058306428
경상북도 구미시 신평동 129-2 1층 ,128.363208773525,36.1230480427641
경상북도 구미시 인의동 427-1 외2필지 1층 ,,
경상북도 구미시 송정동 489-5 1층 102호,128.350236855372,36.1146507442724
경상북도 구미시 황상동 305-14 외1필지 ,,
경상북도 구미시 황상동 301-3 1층 ,128.421491819792,36.1084313559193
경상북도 구미시 옥계동 907 삼구트리니엔 1층 108동 108호,128.42130256421,36.1389129667966
경상북도 구미시 봉곡동 230-3 1층 ,128.312320788153,36.1520410918283
경상북도 구미시 옥계동 835-8 1층 ,128.421417945238,36.1375371972121
경상북도 구미시 진평동 146-9 1층 ,128.426611308227,36.0930989140737
경상북도 구미시 옥계동 753-7 1층 ,128.424074112692,36.1351989329368
경상북도 구미시 인의동 655-1 1층 ,128.428329664585,36.1013776029394
경상북도 구미시 황상동 201-18 ,128.425025279717,36.1161776688361
경상북도 구미시 고아읍 원호리 439-3 1층 ,128.329861165986,36.1509044321233
경상북도 구미시 원평동 147-7 외2필지 2층 ,,
경상북도 구미시 도량동 322-7 1층 ,128.320122055248,36.1418286134044
경상북도 구미시 원평동 77-55 1층 ,128.327949390778,36.1284289103512
경상북도 구미시 원평동 116-5 1층 ,128.329401703463,36.1309341873038
경상북도 구미시 옥계동 561-6 1층 ,128.416941098546,36.1464350920152
경상북도 구미시 옥계동 861-4 1층 ,128.417705380836,36.135636842079
경상북도 구미시 진평동 120-4 1층 ,128.424028418733,36.0947473566947
경상북도 구미시 황상동 308-7 1층 ,128.420705217149,36.1077639373839
경상북도 구미시 송정동 7-5 1층 ,128.342339299958,36.1209328614978
경상북도 구미시 상모동 38-4 107호 ,128.355547420678,36.0850724509548
경상북도 구미시 인의동 821-2 외3필지 E동 102호 ,,
경상북도 구미시 옥계동 623-1 1층 ,128.41702875472,36.1398384314675
경상북도 구미시 장천면 상장리 875-1 외1필지 1층 ,,
경상북도 구미시 봉곡동 297-3 1층 ,128.316492220887,36.1513490034698
경상북도 구미시 송정동 488-3 1층 ,128.348737158242,36.1160119598088
경상북도 구미시 봉곡동 308-1 1층 ,128.305554110691,36.1514954411278
경상북도 구미시 산동읍 동곡리 675-2 1층 ,128.440467272939,36.1749551530153
경상북도 구미시 산동읍 봉산리 387 1층 ,128.441963458902,36.1394582294929
경상북도 구미시 선기동 747-5 1층 ,128.302215943395,36.1323604699527
경상북도 구미시 신평동 150-60 1층 ,128.362468228441,36.1207778540802
경상북도 구미시 옥계동 833-2 1층 ,128.420539167227,36.1381820189352
경상북도 구미시 상모동 65-1 상모파크빌딩 101호 ,128.357168105205,36.0880316608657
경상북도 구미시 선산읍 완전리 138-3 1층 ,128.29953168983,36.2408869799036
경상북도 구미시 사곡동 215-20 1층 ,128.359201042485,36.0957742051028
경상북도 구미시 도량동 23 1층 ,128.323037068106,36.1499639073322
경상북도 구미시 황상동 200-1 1층 ,128.425514308862,36.1170574807061
경상북도 구미시 선산읍 완전리 155 외1필지 1층 ,,
경상북도 구미시 장천면 상림리 산 81-3 외193필지 클럽하우스A동 1층 ,,
경상북도 구미시 구평동 458-8 마이러하우스 102호 ,128.442622677081,36.0920753572988
경상북도 구미시 산동읍 인덕리 618-2 1동 1층 ,128.444736595936,36.1662758331912
경상북도 구미시 봉곡동 18-4 1층 ,128.313403008716,36.1411778897539
경상북도 구미시 선산읍 완전리 170-53 1층 ,128.300730043486,36.2390924269411
경상북도 구미시 선산읍 완전리 256-13 1층 ,128.301512311819,36.2392629721893
경상북도 구미시 인의동 846-2 1층 ,128.424631900545,36.1019442000806
경상북도 구미시 원평동 122-6 외1필지 지하 1층 ,,
경상북도 구미시 원평동 131-1 2층 ,128.332887378702,36.1291915706006
경상북도 구미시 사곡동 671-7 1층 ,128.358413918604,36.0988314218216
경상북도 구미시 사곡동 663-2 1층 ,128.358395565829,36.0998680318159
경상북도 구미시 상모동 39 101호 ,128.355708080465,36.0916993478264
경상북도 구미시 형곡동 146-1 씨에이치새로빌상가 101호 ,128.335535065397,36.1127500586721
경상북도 구미시 진평동 1023-1 외2필지 시네마월드 110호 ,,
경상북도 구미시 송정동 462-5 1층 ,128.341365624203,36.1166738986309
경상북도 구미시 봉곡동 294-4 1층 ,128.315395459817,36.1508788582179
경상북도 구미시 형곡동 162-8 ,128.332603740854,36.1105913081136
경상북도 구미시 상모동 29-10 ,128.354730909577,36.0890466237334
경상북도 구미시 사곡동 259 가동 1층 ,128.362858506037,36.0986093669557
경상북도 구미시 상모동 36-5 1층 ,128.355269068319,36.0861767062349
경상북도 구미시 상모동 103-2 1층 ,128.3517715529,36.0889304577042
경상북도 구미시 인의동 578 인동서한이다음 101동 108호 ,128.42366924288,36.1041082693314
경상북도 구미시 봉곡동 304-1 ,128.310107378395,36.1491879944492
경상북도 구미시 진평동 127-1 진양빌딩 1층 ,128.42297034454,36.0950708193579
경상북도 구미시 진평동 87-10 ,128.430284160826,36.0935093852181
경상북도 구미시 구평동 425-16 1층 ,128.435850444902,36.0957562822002
경상북도 구미시 구평동 453 부영아파트 318동104호 ,128.435619040078,36.0925451670146
경상북도 구미시 형곡동 143-8 나동 1층 ,128.33724188381,36.1127543563051
경상북도 구미시 해평면 해평리 113-5 2층 ,128.385539096244,36.1870000851446
경상북도 구미시 진평동 620 ,128.419974581326,36.1049056475221
경상북도 구미시 선산읍 이문리 645-25 1층 주1동 ,128.292122507122,36.2383976763292
경상북도 구미시 원평동 964-160 1층 ,128.338615432863,36.1279827882684
경상북도 구미시 황상동 325-5 1층 ,128.418138001133,36.10926103984
경상북도 구미시 봉곡동 161-4 1층 ,128.306514757541,36.1545136004303
경상북도 구미시 산동읍 봉산리 380 104호 ,128.439418597925,36.1398342481647
경상북도 구미시 진평동 146-6 ,128.427027232324,36.0927616227876
경상북도 구미시 옥계동 909 현진에버빌상가동 102호 ,128.425410220719,36.1396043284681
경상북도 구미시 형곡동 691-2 외1필지 1층 ,,
경상북도 구미시 상모동 123-2 나동 1층 ,128.351961824172,36.0919949896177
경상북도 구미시 형곡동 168-2 1층 ,128.335699101935,36.1106518140599
경상북도 구미시 금전동 701-7 2동 ,128.457668258644,36.1335218924842
경상북도 구미시 광평동 367-3 ,128.356302442451,36.1101431165104
경상북도 구미시 형곡동 167 1층 ,128.334181837558,36.1099807006835
경상북도 구미시 옥계동 745-10 101호 ,128.42473231385,36.1369991265938
경상북도 구미시 선산읍 완전리 140-11 1층 ,128.299534449356,36.2406370673875
경상북도 구미시 봉곡동 225-1 ,128.314605801782,36.1522844749621
경상북도 구미시 신평동 99 외1필지 1층 ,,
경상북도 구미시 고아읍 원호리 427-10 1층 ,128.32873414335,36.1524119297711
경상북도 구미시 봉곡동 171-5 1층 ,128.314858466697,36.1550124186604
경상북도 구미시 옥계동 905 203호204호 ,128.425187662446,36.1425624935057
경상북도 구미시 고아읍 원호리 434 1층 ,128.329096654561,36.1514079151215
경상북도 구미시 공단동 251 파라디아아파트 502동 102호 ,128.383977202263,36.1027777936348
경상북도 구미시 옥계동 788-3 ,128.425748654928,36.1379980052579
경상북도 구미시 원평동 1027-13 1층 ,128.340481554546,36.1265773166376
경상북도 구미시 사곡동 680-1 1층 ,128.356037285468,36.0963328976547
경상북도 구미시 산동읍 백현리 454-4 1층 ,128.470383989913,36.2060888644191
경상북도 구미시 원평동 117-11 1층 ,128.329586518822,36.1305703281579
경상북도 구미시 진평동 32-1 2동 인의구획지구 ,128.423593783038,36.0977846557703
경상북도 구미시 진평동 8-3 2동 ,128.424784595094,36.0990486668178
경상북도 구미시 신평동 133-1 102호 ,128.362385145107,36.1239463856406
경상북도 구미시 사곡동 690-5 1층 ,128.355319212271,36.0938884758662
경상북도 구미시 신평동 150-31 신평상가 109호 ,128.362015542663,36.1233450253245
경상북도 구미시 고아읍 황산리 515-1 ,128.289374726385,36.2129575974785
경상북도 구미시 사곡동 675-5 1층 ,128.3567388493,36.0964323710499
경상북도 구미시 황상동 348 1층 ,128.422793263229,36.1120839612149
경상북도 구미시 인의동 688-1 1층 ,128.426578540885,36.0999586388754
경상북도 구미시 선산읍 동부리 509-1 1층 ,128.304928358947,36.2439633377015
경상북도 구미시 구평동 439-14 ,128.433671914042,36.094664967484
경상북도 구미시 공단동 265-28 ,128.384502077108,36.1012195198849
경상북도 구미시 인의동 821-2 외 3필지 인의동시장형종합상가 B동 101호,,
경상북도 구미시 사곡동 674-4 1층 ,128.356477000679,36.0971219155474
경상북도 구미시 인의동 506-1 1층 ,128.426577193947,36.1084382165652
"경상북도 구미시 원평동 147-9 프리머스시네마 1층 105,106호 ",128.334748171392,36.1291101102808
경상북도 구미시 원평동 119-7 1층 1호,128.330240565618,36.1306221800405
경상북도 구미시 황상동 303-34 1층 ,128.41893999779,36.1090375236957
경상북도 구미시 신평동 132-1 1층 ,128.362524410853,36.123900195158
경상북도 구미시 옥계동 841-1 1층 105호,128.420218497268,36.1372482889007
경상북도 구미시 진평동 85-3 1층 ,128.43199251258,36.0931936774786
경상북도 구미시 남통동 414-65 1층 ,128.322611569254,36.1226721023468
경상북도 구미시 고아읍 문성리 1285 1층 ,128.348470229352,36.1615908296986
경상북도 구미시 원평동 1055-1 1층 ,128.348282319498,36.124141658522
경상북도 구미시 황상동 200-9 1층 ,128.426574600148,36.1174855999159
경상북도 구미시 진평동 93-6 외 2필지 1층 ,,
경상북도 구미시 봉곡동 215-15 1층 ,128.315133524078,36.1529256067434
"경상북도 구미시 송정동 61 외 2필지 3층 305,306호",,
경상북도 구미시 옥계동 744-9 1층 ,128.42421223097,36.1369709801276
경상북도 구미시 봉곡동 442-1 1층 ,128.309613050292,36.1437215931016
경상북도 구미시 도량동 576-7 1층 ,128.33279294937,36.13601577458
경상북도 구미시 인의동 821-2 1층 C동 104호,128.425972680616,36.1140856834732
경상북도 구미시 형곡동 856-4 1층 ,128.339647128483,36.1137382007439
경상북도 구미시 상모동 48-6 1층 ,128.35551002559,36.0886813200737
경상북도 구미시 비산동 459-11 1층 ,128.374434866578,36.1209264328825
경상북도 구미시 선산읍 완전리 61-4 1층 ,128.298617721923,36.2428760509031
경상북도 구미시 비산동 39 1층 ,128.383499837342,36.1232900049341
경상북도 구미시 옥계동 843-2 1층 ,128.420298419264,36.1368194854141
"경상북도 구미시 송정동 38-5 우방타운상가 206동 1층1,2호",128.348258920176,36.1211822225543
경상북도 구미시 옥계동 744-3 1층 ,128.424206715705,36.1375324481983
경상북도 구미시 선산읍 완전리 140-6 1층 ,128.299859536355,36.2406867918492
경상북도 구미시 송정동 461-2 1층 ,128.341895941067,36.1168819795067
경상북도 구미시 옥계동 563-7 1층 ,128.418077039241,36.1459540496182
경상북도 구미시 선산읍 노상리 123 1층 ,128.297602388486,36.2425316650466
경상북도 구미시 임은동 327 1층 ,128.36560622485,36.0875386535896
경상북도 구미시 송정동 473-5 반석건설3차아파트 1층 102호,128.34447517681,36.1160933959457
경상북도 구미시 옥계동 835-1 1층 ,128.420580122773,36.1378348691896
경상북도 구미시 인의동 657-1 1층 ,128.429710357868,36.1001770458053
경상북도 구미시 임은동 224-1 1층 ,128.364125719924,36.0870556547371
경상북도 구미시 산동읍 인덕리 544-1 가동 1층 ,128.452012135209,36.1658081660365
경상북도 구미시 봉곡동 242-2 1층 ,128.307064293323,36.1526091737088
경상북도 구미시 상모동 29-4 1층 나동 ,128.354960795502,36.0890115831539
경상북도 구미시 황상동 200-5 1층 ,128.426087889817,36.1172752146213
경상북도 구미시 선산읍 노상리 149-4 1층 ,128.297674290508,36.242251445541
경상북도 구미시 송정동 34-3 1동 1층 ,128.342465091757,36.1188033204327
경상북도 구미시 지산동 87-7 1층 ,128.347932868151,36.1460725928918
경상북도 구미시 옥계동 562-1 1층 ,128.41740810766,36.1464556073117
경상북도 구미시 상모동 42-1 1층 102호,128.355578478499,36.0913096284176
경상북도 구미시 신평동 95-4 2층 ,128.365142420526,36.1226559222347
경상북도 구미시 황상동 323-6 1층 ,128.419910631266,36.1091507389688
경상북도 구미시 구평동 451-8 1층 ,128.433524904941,36.0922808878019
경상북도 구미시 임수동 92-9 구미공구상가 1층 센추리스크린골프장 101호,128.402990510119,36.1095515990975
경상북도 구미시 원평동 1032-4 1층 ,128.341266313647,36.1260351467647
경상북도 구미시 옥계동 731-2 1층 103호,128.422500685843,36.1376192291893
경상북도 구미시 고아읍 원호리 412-1 1층 ,128.328567708609,36.1532887801229
경상북도 구미시 사곡동 696-4 1층 1동 ,128.355137257363,36.0925255743373
경상북도 구미시 원평동 1075-6 1층 ,128.354143123207,36.1208226117049
경상북도 구미시 원평동 937-165 1층 ,128.358144567021,36.1240752886102
경상북도 구미시 진평동 27-7 1층 ,128.426443222453,36.0963552682642
경상북도 구미시 황상동 203-4 1층 ,128.425029750257,36.1152020517448
경상북도 구미시 진평동 1039-10 1층 ,128.423056367964,36.1015278589558
경상북도 구미시 진평동 37-3 1층 ,128.426486163469,36.095493724269
경상북도 구미시 금전동 152-2 1층 1동 ,128.463091562302,36.1253050906997
경상북도 구미시 형곡동 162-9 1층 ,128.332826648393,36.1100535498008
경상북도 구미시 인의동 821-2 인의동시장형종합상가 F동 102호,128.425972680616,36.1140856834732
경상북도 구미시 송정동 488-11 1층 102호,128.349693266398,36.1152638780631
경상북도 구미시 고아읍 원호리 442-3 1층 ,128.330425606892,36.1511011878501
경상북도 구미시 선산읍 완전리 95-4 1층 ,128.298432419112,36.2419295362617
경상북도 구미시 봉곡동 181-7 1층 ,128.314151596512,36.1536912712586
경상북도 구미시 산동읍 적림리 524-40 1층 ,128.43623832537,36.1676231721371
경상북도 구미시 구포동 528 2층 113(상가)동 201호,128.417673068805,36.1284250378968
경상북도 구미시 거의동 456 블랙홀상가 나동 105호,128.396316921807,36.1395467300725
경상북도 구미시 오태동 742-1 1층 ,128.349218935564,36.0710872807604
경상북도 구미시 봉곡동 203-5 1층 ,128.310458578493,36.1529730791552
경상북도 구미시 원평동 131-9 2층 ,128.33302135581,36.1291266392628
경상북도 구미시 구평동 473-5 1층 ,128.440482104534,36.0907089535298
경상북도 구미시 형곡동 857 1층 ,128.339653381548,36.1131386919396
경상북도 구미시 옥계동 888-3 1층 ,128.418803826039,36.1391653570317
경상북도 구미시 도량동 77 도량파크맨션 지하1층 상가동 ,128.324367333885,36.1475018019211
경상북도 구미시 고아읍 문성리 1409 1층 1동 ,128.349271635607,36.1609918287741
경상북도 구미시 사곡동 701-1 1층 A동 ,128.358001924722,36.0946931864553
경상북도 구미시 인의동 836-1 1층 ,128.421078299287,36.1049689756352
경상북도 구미시 옥계동 887-5 1층 ,128.419773288164,36.1390572658791
경상북도 구미시 봉곡동 194-5 1층 ,128.306428903277,36.1531161501075
경상북도 구미시 황상동 280-9 2층 201호,128.422385498323,36.1083479362392
경상북도 구미시 산동읍 인덕리 60-1 1층 ,128.46571708156,36.1625490533823
경상북도 구미시 고아읍 원호리 442-2 1층 ,128.330325794986,36.1512834252816
경상북도 구미시 진평동 46-1 1층 ,128.424867742479,36.096231276554
경상북도 구미시 사곡동 687-14 1층 가동 ,128.360763807829,36.0955915569118
경상북도 구미시 임수동 92-9 지하1층 37호,128.402990510119,36.1095515990975
경상북도 구미시 봉곡동 204-1 트윈스빌딩 1층 ,128.3111699852,36.1534696580235
경상북도 구미시 선산읍 완전리 140-10 1층 ,128.299624398187,36.2406545632658
경상북도 구미시 신평동 128-5 1층 ,128.363411672501,36.1227379950602
경상북도 구미시 사곡동 687-21 세종아파트 상가 1동 103호,128.36052436819,36.094899496449
경상북도 구미시 봉곡동 13-5 1층 104호,128.313205416439,36.1399879387796
경상북도 구미시 진평동 12-2 1층 ,128.426856360743,36.0976068883809
경상북도 구미시 옥계동 844-2 1층 ,128.418641706,36.1369978117902
경상북도 구미시 옥계동 560-4 옥계시장형 종합상가 1층 C동 103호,128.417250614925,36.1467117695808
경상북도 구미시 봉곡동 429-4 1층 ,128.309817262405,36.1456062559656
경상북도 구미시 옥계동 552-11 1층 ,128.417671801024,36.1478900533935
경상북도 구미시 진평동 142-6 1층 ,128.429599884073,36.0919586818162
경상북도 구미시 봉곡동 428-5 1층 ,128.310419496557,36.1455020735286
경상북도 구미시 부곡동 511-4 1층 ,128.292009165467,36.1517472556665
경상북도 구미시 구평동 436-7 1층 ,128.435181402367,36.0955632560891
경상북도 구미시 진평동 129-1 1층 ,128.425311462252,36.0936939037083
경상북도 구미시 비산동 148-1 1층 ,128.384128982471,36.1197488466589
경상북도 구미시 상모동 32-1 1통1층 ,128.354935244745,36.0883186230881
경상북도 구미시 도개면 궁기리 750-8 1층 ,128.330531599984,36.300711762899
경상북도 구미시 형곡동 292-3 1층 ,128.333662659459,36.1073207231788
경상북도 구미시 진평동 179-2 1층 ,128.424523839989,36.0927665425347
경상북도 구미시 사곡동 672-2 1층 ,128.357928887683,36.0984176195669
경상북도 구미시 인의동 695-2 이명빌딩 1층 ,128.430558649458,36.0977123251351
경상북도 구미시 원평동 964-13 외1필지 1층 ,,
경상북도 구미시 원평동 126-30 2층 ,128.331656563504,36.1303140241383
경상북도 구미시 봉곡동 441-3 가동1층 ,128.310157583833,36.143081504453
경상북도 구미시 진평동 79-7 1층 ,128.428018877138,36.0950835623502
경상북도 구미시 고아읍 오로리 471-12 1층 ,128.310159416022,36.2249868179109
경상북도 구미시 원평동 125-1 2층 ,128.33129079269,36.1306575497818
경상북도 구미시 산동읍 인덕리 872-1 1층 ,128.441668126326,36.1672044848878
경상북도 구미시 산동읍 봉산리 579 1층 1동 ,128.438825752333,36.140440260909
경상북도 구미시 신평동 127-3 1층 ,128.363103428127,36.1228332392363
경상북도 구미시 황상동 207 1층 ,128.428088502522,36.1180432012174
"경상북도 구미시 원평동 129-2 2층,3층 ",128.332552237473,36.1293684989613
경상북도 구미시 옥계동 869-7 1층 ,128.426844757461,36.1361425953099
경상북도 구미시 봉곡동 209-1 1층 ,128.313374356802,36.1534526172834
경상북도 구미시 산동읍 봉산리 380 1층 ,128.439418597925,36.1398342481647
경상북도 구미시 도량동 227-4 1층 ,128.317148506299,36.1392721131035
경상북도 구미시 옥계동 841-1 1층 102호 ,128.420218497268,36.1372482889007
경상북도 구미시 진평동 1036-1 1층 ,128.420182197417,36.1047183640746
경상북도 구미시 형곡동 321 외1필지 형곡중앙시장 1층 11호 ,,
경상북도 구미시 공단동 262 1층 109호 ,128.384991907749,36.1004935789356
경상북도 구미시 고아읍 문성리 1237 1층 ,128.346537878121,36.1628145101775
경상북도 구미시 옥계동 833-1 1층 ,128.420248992542,36.1382128550718
경상북도 구미시 인의동 367-11 2층 ,128.422839346399,36.1079160406737
경상북도 구미시 오태동 745-2 1층 ,128.350431177222,36.071594579079
경상북도 구미시 원평동 426 1층 ,128.332989737027,36.1249579588014
경상북도 구미시 형곡동 143-1 반석드림파크 1층 106호,128.337776575266,36.114499212931
경상북도 구미시 진평동 1061-5 1층 ,128.425415588393,36.0913874746768
경상북도 구미시 남통동 253 외2필지 금오랜드 1층 ,,
경상북도 구미시 고아읍 원호리 232 1동 1층 101호 ,128.331866944594,36.1552328228469
경상북도 구미시 도개면 궁기리 748-19 1층 ,128.330264438266,36.3002408397394
경상북도 구미시 고아읍 괴평리 1119-658 1층 ,128.362861778442,36.1420873965592
경상북도 구미시 상모동 275-4 1층 ,128.351829581588,36.0874955437824
경상북도 구미시 구평동 437-13 1층 ,128.434419874629,36.0957918018396
경상북도 구미시 원평동 131-10 2층 ,128.333003495529,36.1294433181766
경상북도 구미시 고아읍 항곡리 632-24 1동 1층 ,128.346962878414,36.1900082062689
경상북도 구미시 진평동 31-2 1층 ,128.423495180181,36.0981045582183
경상북도 구미시 도량동 707-5 1층 ,128.331170368931,36.147102677006
경상북도 구미시 진평동 46-11 1층 ,128.424315517034,36.0957915116088
경상북도 구미시 선기동 748-104 외2필지 A동 1층 ,,
경상북도 구미시 인의동 994-7 1층 ,128.430512835651,36.097108392538
경상북도 구미시 비산동 102-9 1층 ,128.380104553247,36.1214173285328
경상북도 구미시 신평동 150-32 1층 104호 ,128.361689024255,36.1231863530917
경상북도 구미시 고아읍 원호리 232-105 ,,
경상북도 구미시 공단동 205-1 103호,128.377318109231,36.1102560305751
경상북도 구미시 원평동 1029-3 2층 ,128.339131539649,36.1260295673291
경상북도 구미시 원평동 401-4 1층 ,128.329438582259,36.1266665206285
경상북도 구미시 산동읍 봉산리 380-1 1층 ,128.439414638521,36.1402073616515
경상북도 구미시 남통동 308-7 2층 ,128.316199398371,36.1110440093926
경상북도 구미시 원평동 522-3 1층 ,128.340268311834,36.1278462536817
경상북도 구미시 선산읍 완전리 253-1 1층 ,128.301229706381,36.2398497967839
경상북도 구미시 봉곡동 226-8 1동 1층 ,128.314215552454,36.151397983885
경상북도 구미시 해평면 송곡리 398 1층 ,128.401767307477,36.2470666022229
경상북도 구미시 원평동 127-17 1층 ,128.331497494426,36.1290122044363
경상북도 구미시 원평동 117-9 1층 ,128.329399008953,36.1306163853117
경상북도 구미시 구평동 446-3 1층 ,128.432662484636,36.0934944861381
경상북도 구미시 옥성면 덕촌리 319 1층 ,128.253914745504,36.2635298566865
경상북도 구미시 공단동 264-8 금오빌딩 102호 ,128.383010388082,36.1016780366828
경상북도 구미시 상모동 48-1 1층 ,128.355386887753,36.0894306613462
경상북도 구미시 상모동 37-1 심플하우스 101호 ,128.354523184084,36.085287511798
경상북도 구미시 원평동 400-15 1층 ,128.329645775871,36.1274455089718
경상북도 구미시 옥계동 560-3 외2필지 옥계동시장형종합상가 C동 105호 ,,
경상북도 구미시 임은동 802-7 1층 102호,128.358374373629,36.0921089961
경상북도 구미시 지산동 57 ,128.347791472365,36.1478022012006
경상북도 구미시 봉곡동 36 금오G7스퀘어 2층 6호,128.31518104847,36.1382303917462
경상북도 구미시 진평동 88-5 1층 ,128.428698470424,36.0941923497454
"경상북도 구미시 임은동 437-31 외1필지,1층 ",,
경상북도 구미시 인의동 432-4 1층 ,128.42535663881,36.1080022703184
경상북도 구미시 상모동 36-3 1층 ,128.355233767154,36.0865002553552
경상북도 구미시 고아읍 문성리 1353 1층 ,128.351973069058,36.1628915790243
경상북도 구미시 사곡동 690-4 1층 ,128.355326563385,36.0939867973947
경상북도 구미시 사곡동 484-12 109호,128.35866918551,36.0976119870874
경상북도 구미시 해평면 낙성리 138-13 1층 ,128.391941752419,36.1955370231132
경상북도 구미시 옥계동 636-5 1층 ,128.416166427172,36.1375636415235
경상북도 구미시 오태동 773-2 1층 ,128.35215598106,36.0683247886876
경상북도 구미시 오태동 746-1 1층 106호 ,128.350715517095,36.0716440015532
경상북도 구미시 고아읍 문성리 625 2층 ,128.341948748887,36.1602814962577
경상북도 구미시 공단동 251 파라디아아파트 502동 103호,128.383977202263,36.1027777936348
경상북도 구미시 봉곡동 202-1 1층 ,128.309857068246,36.1536319050118
경상북도 구미시 송정동 465-1 ,128.340441766555,36.1157052419704
경상북도 구미시 고아읍 문성리 1297 1층 1동 ,128.348285464275,36.1626377742318
경상북도 구미시 사곡동 698-7 1층 ,128.355926625446,36.0928197877893
경상북도 구미시 선산읍 완전리 174-4 1층 ,128.300222015741,36.2399113975019
경상북도 구미시 신평동 150-17 신평상가 119-1호 ,128.362453539601,36.1225565953496
경상북도 구미시 임은동 370-2 1층 ,128.366232309135,36.0885730555578
경상북도 구미시 선산읍 완전리 156-3 1층 ,128.297954049749,36.2402188916192
경상북도 구미시 사곡동 325 1층 ,128.359353240585,36.0974290457913
경상북도 구미시 오태동 737-8 외4필지 A동 1층 ,,
경상북도 구미시 옥계동 839-8 1층 ,128.418478447141,36.1373397414216
경상북도 구미시 임은동 328-1 1층 ,128.366113109018,36.0877862764322
경상북도 구미시 인의동 364-4 오1필지 105호 ,,
경상북도 구미시 진평동 146-10 1층 ,128.426450708373,36.093231220298
경상북도 구미시 해평면 송곡리 398-4 F동 1층 ,128.400634797854,36.2473339838762
경상북도 구미시 옥계동 947 1층 ,128.414793604066,36.1367314558351
경상북도 구미시 송정동 9-2 1층 ,128.341411214599,36.1206986897674
경상북도 구미시 선산읍 이문리 647-1 1층 ,128.293127582417,36.2397312085298
