dong_code_x,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,year_month,dong_code_y,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190610,비산동,패스트푸드,567582000,23649250.0,41142,36035,0.6137905309257699,9686.550509186078,2769.2505243200817,16.606473821848954,3395.274620361681,0.6463642788731601,202301,47190610,1,음식점,1,567582000.0,3395.274620361681,0.002676150298865834,0.21639007929753343,0.42689114405664236,0.21356580005296044,0.08503094912193013,0.1532,낮음,특징 약함
47190610,비산동,한식,19753578000,823065750.0,720070,629488,0.04980912210488369,9686.550509186078,2769.2505243200817,16.606473821848954,3395.274620361681,0.6382106070390211,202301,47190610,18,음식점,18,1097421000.0,188.62636779787118,0.0936494612767654,0.21639007929753343,0.27770284221420255,0.19543322463020826,0.16463121035021688,0.1728,낮음,특징 약함
47190630,광평동,양식,121990000,5082916.666666667,21595,15729,0.002988309470642322,3900.514493717012,552.4760356967298,16.90272416667693,1370.2508900509572,0.705742232575787,202301,47190630,4,음식점,4,30497500.0,342.5627225127393,0.00056330822461208,0.07100729587267883,0.2653174737986207,0.345613697719579,0.004342161581443718,0.093,낮음,특징 약함
47190630,광평동,중식,40900000,1704166.6666666667,3186,2522,0.15626318009278786,3900.514493717012,552.4760356967298,16.90272416667693,1370.2508900509572,0.739913558272006,202301,47190630,1,음식점,1,40900000.0,1370.2508900509572,0.0001788076864488345,0.07100729587267883,0.3058628132470347,0.4216057357959498,0.005904979187220666,0.1067,낮음,특징 약함
47190630,광평동,패스트푸드,107457000,35819000.0,10891,9059,-1.0,3900.514493717012,552.4760356967298,16.90272416667693,1370.2508900509572,0.7196131632458358,202301,47190630,2,음식점,2,53728500.0,685.1254450254786,0.0004943978001315467,0.07100729587267883,0.0,0.37646062186304813,0.0078322664408337,0.0567,낮음,특징 약함
47190630,광평동,한식,2007399000,83641625.0,56758,50842,0.7408206901071533,3900.514493717012,552.4760356967298,16.90272416667693,1370.2508900509572,0.6857817127079985,202301,47190630,10,음식점,10,200739900.0,137.0250890050957,0.009503261056747073,0.07100729587267883,0.4604940491074792,0.30122441650462795,0.029918496113500597,0.1248,낮음,특징 약함
47190645,상모사곡동,양식,2776776000,115699000.0,213260,185753,0.03721126785363177,24051.67057316062,1604.1845587222215,19.566057643169106,8423.954517899167,0.6738086083016475,202301,47190645,13,음식점,13,213598153.84615386,647.996501376859,0.013151378833913473,0.5774147278059403,0.27437036980782975,0.27459798081909453,0.031850253430522314,0.2223,낮음,특징 약함
47190645,상모사곡동,일식,11953804000,498075166.6666667,212602,193642,0.12415058793592758,24051.67057316062,1604.1845587222215,19.566057643169106,8423.954517899167,0.7339521615630503,202301,47190645,6,음식점,6,1992300666.6666667,1403.9924196498612,0.05666564945592818,0.5774147278059403,0.2973681660535093,0.4083484600986994,0.299073286593281,0.2945,낮음,특징 약함
47190645,상모사곡동,중식,5971150000,248797916.66666666,221647,193991,-0.043491652200467766,24051.67057316062,1604.1845587222215,19.566057643169106,8423.954517899167,0.6901567562024802,202301,47190645,8,음식점,8,746393750.0,1052.9943147373958,0.02829798781276018,0.5774147278059403,0.25302226966075375,0.3109538743188801,0.11189469831873727,0.2401,낮음,특징 약함
47190645,상모사곡동,패스트푸드,1671770000,69657083.33333333,111402,92729,0.6712247780597081,24051.67057316062,1604.1845587222215,19.566057643169106,8423.954517899167,0.6825632275260495,202301,47190645,5,음식점,5,334354000.0,1684.7909035798334,0.007911825230835223,0.5774147278059403,0.442084052304142,0.29406697547734095,0.04999198497291341,0.2503,낮음,특징 약함
47190645,상모사곡동,한식,96034302000,4001429250.0,2616833,2342510,-0.061033539326083165,24051.67057316062,1604.1845587222215,19.566057643169106,8423.954517899167,0.6751946001975954,202301,47190645,21,음식점,21,4573062000.0,401.1406913285317,0.45534608761147993,0.5774147278059403,0.2483819671428857,0.27768022438982226,0.6867934738599695,0.4718,검토 가능,공급 대비 소비 부족
47190660,임오동,양식,1928469000,80352875.0,82652,74952,0.0957951923630756,12370.367510232674,1023.5414152434674,21.193990375221468,4335.986825694002,0.7618537742826897,202301,47190660,7,음식점,7,275495571.4285714,619.4266893848574,0.009129002486304048,0.2839267489996513,0.28986739874554307,0.4703975721241542,0.04114940016928029,0.1709,낮음,특징 약함
47190660,임오동,일식,70468000,3063826.086956522,2279,1981,-0.6900884824150495,12370.367510232674,1023.5414152434674,21.193990375221468,4335.986825694002,0.6822701434871666,202301,47190660,1,음식점,1,70468000.0,4335.986825694002,0.00031900884457450773,0.2839267489996513,0.0819799594574862,0.29341519937592897,0.01034712203438364,0.1143,낮음,특징 약함
47190660,임오동,중식,1688119000,70338291.66666667,81779,72535,0.3591611593174008,12370.367510232674,1023.5414152434674,21.193990375221468,4335.986825694002,0.7369094224611148,202301,47190660,6,음식점,6,281353166.6666667,722.6644709490002,0.007989346494843496,0.2839267489996513,0.35953480401543264,0.41492497646699306,0.04202941487397729,0.1755,낮음,특징 약함
47190660,임오동,패스트푸드,1813752000,75573000.0,152407,138304,-0.5709204798392656,12370.367510232674,1023.5414152434674,21.193990375221468,4335.986825694002,0.7064720315630958,202301,47190660,3,음식점,3,604584000.0,1445.3289418980005,0.008585054425674216,0.2839267489996513,0.11350311192346213,0.3472366640898243,0.09058993754288265,0.1393,낮음,특징 약함
47190660,임오동,한식,28503955000,1187664791.6666667,930675,819197,0.014562701949557543,12370.367510232674,1023.5414152434674,21.193990375221468,4335.986825694002,0.7216912020859079,202301,47190660,17,음식점,17,1676703235.2941177,255.0580485702354,0.1351407014497989,0.2839267489996513,0.26837921294778416,0.38108187677316735,0.2516595666137566,0.2344,낮음,특징 약함
47190670,인동동,양식,6816740000,284030833.3333333,338720,283674,-0.06319063795256924,40866.786565717455,2841.4423694655084,22.43838214730192,14310.106812645297,0.6918366665419633,202301,47190670,24,음식점,24,284030833.3333333,596.2544505268874,0.03230748109264005,1.0,0.24781135634621967,0.3146897495851129,0.0424316936155364,0.3363,낮음,수요인구 높음
47190670,인동동,일식,2594455000,108102291.66666667,43888,37941,0.2287064430448034,40866.786565717455,2841.4423694655084,22.43838214730192,14310.106812645297,0.7244256592493087,202301,47190670,7,음식점,7,370636428.5714286,2044.3009732350424,0.012286876150247657,1.0,0.3250260112012583,0.38716291017311977,0.05544286871737611,0.3501,검토 가능,수요인구 높음
47190670,인동동,중식,4361312000,181721333.33333334,170008,141801,0.071464940078578,40866.786565717455,2841.4423694655084,22.43838214730192,14310.106812645297,0.7051245160869692,202301,47190670,9,음식점,9,484590222.2222222,1590.0118680716996,0.020664696687397704,1.0,0.28343139045705873,0.34423998645780496,0.07256269519779272,0.3451,낮음,수요인구 높음
47190670,인동동,패스트푸드,7522248000,313427000.0,735640,617697,-0.04612570566511356,40866.786565717455,2841.4423694655084,22.43838214730192,14310.106812645297,0.7051636955494868,202301,47190670,10,음식점,10,752224800.0,1431.0106812645297,0.03565275431595334,1.0,0.25232549143862354,0.3443271158607995,0.11277072500464601,0.3517,검토 가능,수요인구 높음
47190670,인동동,한식,124569463000,5190394291.666667,3805109,3274044,-0.05611713020730382,40866.786565717455,2841.4423694655084,22.43838214730192,14310.106812645297,0.6985142542037831,202301,47190670,40,음식점,40,3114236575.0,357.7526703161324,0.5906498829139198,1.0,0.24968249002559356,0.32953972937127796,0.4676271140479012,0.5973,추천,수요인구 높음
47190680,b' ',한식,107532000,8961000.0,9585,7158,-1.0,28684.342816146924,8317.457238875526,27.629095692471523,10047.808714359164,1.0,202301,47190680,1,음식점,1,107532000.0,10047.808714359164,0.000494753424010721,0.6939962964186006,0.0,1.0,0.01591542501352489,0.2761,낮음,수요인구 높음 + 외부 유입 소비 높음
47190680,진미동,양식,7031394000,292974750.0,182536,146032,0.038587478074308165,28684.342816146924,8317.457238875526,27.629095692471523,10047.808714359164,0.7839476385906745,202301,47190680,9,음식점,9,781266000.0,1116.4231904843516,0.03332529560144377,0.6939962964186006,0.2747344145486487,0.519531099827246,0.11713372415416676,0.2959,낮음,수요인구 높음
47190680,진미동,일식,3488830000,145367916.66666666,59624,48647,0.3903316001614186,28684.342816146924,8317.457238875526,27.629095692471523,10047.808714359164,0.7101837063097656,202301,47190680,7,음식점,7,498404285.71428573,1435.4012449084519,0.0165276909094011,0.6939962964186006,0.3677802267624723,0.35549088668521056,0.07463804839488164,0.2812,낮음,수요인구 높음
47190680,진미동,중식,8044111000,335171291.6666667,287469,245697,-0.05450997255455472,28684.342816146924,8317.457238875526,27.629095692471523,10047.808714359164,0.7133391829602399,202301,47190680,6,음식점,6,1340685166.6666667,1674.6347857265273,0.038127246908720464,0.6939962964186006,0.25010762659438224,0.362508205940064,0.20117795608646535,0.2908,낮음,수요인구 높음
47190680,진미동,패스트푸드,1194442000,49768416.666666664,76668,66462,0.18343180123133618,28684.342816146924,8317.457238875526,27.629095692471523,10047.808714359164,0.6802517762616028,202301,47190680,5,음식점,5,238888400.0,2009.5617428718328,0.005648502097521798,0.6939962964186006,0.31304964669165963,0.28892664542222285,0.035649728743539714,0.2567,낮음,수요인구 높음
47190680,진미동,한식,96808237000,4033676541.6666665,2733299,2282742,0.012365871532430487,28684.342816146924,8317.457238875526,27.629095692471523,10047.808714359164,0.711846984622796,202301,47190680,32,음식점,32,3025257406.25,313.99402232372387,0.45901581783719664,0.6939962964186006,0.2677980920203192,0.3591897747535011,0.45425934558167685,0.4784,검토 가능,수요인구 높음
47190690,양포동,양식,5267766000,219490250.0,260611,220381,0.19979796705919298,39993.653595158525,4081.2298336596323,22.81043938983431,14004.621890122433,0.6659304483180543,202301,47190690,19,음식점,19,277250842.1052632,737.0853626380227,0.0249627858577051,0.9780682825263063,0.31737893919907484,0.2570781035170793,0.041413102925006114,0.3328,낮음,수요인구 높음
47190690,양포동,일식,4710973000,196290541.66666666,91343,80386,-0.11280340634728221,39993.653595158525,4081.2298336596323,22.81043938983431,14004.621890122433,0.674218448346227,202301,47190690,9,음식점,9,523441444.4444444,1556.0690989024924,0.022322667370277206,0.9780682825263063,0.23468744029022043,0.2755094052264993,0.07839950116701565,0.3268,낮음,수요인구 높음
47190690,양포동,중식,5615400000,233975000.0,276849,228679,-0.04990024465670792,39993.653595158525,4081.2298336596323,22.81043938983431,14004.621890122433,0.6908406055289372,202301,47190690,10,음식점,10,561540000.0,1400.4621890122432,0.026611145212543447,0.9780682825263063,0.25132702401826773,0.312474655353734,0.0841232304029583,0.3354,낮음,수요인구 높음
47190690,양포동,패스트푸드,2916691000,121528791.66666667,235904,203759,0.006195308706173023,39993.653595158525,4081.2298336596323,22.81043938983431,14004.621890122433,0.6432493507891552,202301,47190690,10,음식점,10,291669100.0,1400.4621890122432,0.013814807034642423,0.9780682825263063,0.2661658116382653,0.2066386548883512,0.0435792271530789,0.3165,낮음,수요인구 높음
47190690,양포동,한식,115421552000,4809231333.333333,3837134,3193318,-0.01470771849140387,39993.653595158525,4081.2298336596323,22.81043938983431,14004.621890122433,0.6856734837538769,202301,47190690,39,음식점,39,2959526974.3589745,359.09286897749826,0.547273674965104,0.9780682825263063,0.2606363968699795,0.30098373111607485,0.44438434666847165,0.5719,추천,수요인구 높음
47190700,공단동,양식,616327000,25680291.666666668,49580,41259,-0.15477035187463886,11930.078087346943,6887.786788630964,26.19826178982515,4183.386809108378,0.7354922556292052,202301,47190700,5,음식점,5,123265400.0,836.6773618216755,0.0029072821120705128,0.2729711168113348,0.22358605070748525,0.4117734043913752,0.018279129365241405,0.1467,낮음,특징 약함
47190700,공단동,일식,158464000,13205333.333333334,2817,2592,-1.0,11930.078087346943,6887.786788630964,26.19826178982515,4183.386809108378,0.6824157959856244,202301,47190700,2,음식점,2,79232000.0,2091.693404554189,0.0007362552295321222,0.2729711168113348,0.0,0.29373910926187013,0.011663779904802211,0.0996,낮음,특징 약함
47190700,공단동,중식,1624922000,67705083.33333333,66406,49884,-0.07121762457564751,11930.078087346943,6887.786788630964,26.19826178982515,4183.386809108378,0.7943970331145315,202301,47190700,3,음식점,3,541640666.6666666,1394.4622697027926,0.007689688330947793,0.2729711168113348,0.2456880017737477,0.5427690272518709,0.08113365785053749,0.1742,낮음,특징 약함
47190700,공단동,한식,17230798000,717949916.6666666,749479,558771,-0.09216381785182502,11930.078087346943,6887.786788630964,26.19826178982515,4183.386809108378,0.770055267033281,202301,47190700,28,음식점,28,615385642.8571428,149.40667175387063,0.0816873171447211,0.2729711168113348,0.2401471684128223,0.4886364942814812,0.09221272029976393,0.1956,낮음,특징 약함
