dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,avg_living_pop,avg_work_pop,avg_time_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,amount_growth_24_vs_23,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190310,무을면,중식,344980000,28748333.333333332,14257,12896,0.0,0.0,0.0,50564.22,7584.632999999999,0.6290364318700091,1.0,0,음식점,1.0,344980000.0,7584.632999999999,0.003555286050086837,0.0,0,0.127111696545318,0.027498813142626182,0.0184,낮음,특징 약함
47190310,무을면,한식,1126862000,93905166.66666667,28258,25285,0.0,0.0,0.0,50564.22,7584.632999999999,0.6712481133521075,10.0,0,음식점,10.0,112686200.0,758.4632999999999,0.011702574748379591,0.0,0,0.22643703790058262,0.008614469845611901,0.0292,낮음,특징 약함
47190320,옥성면,양식,3785000,344090.9090909091,289,283,0.0,0.0,0.0,319643.35833333334,47946.50375,0.5993759535346119,0.0,0,음식점,0.5,7570000.0,95893.0075,0.0,0.21875555408279984,0,0.057319709304223504,6.903984757660074e-05,0.0714,낮음,특징 약함
47190320,옥성면,제과점/아이스크림,35871000,2989250.0,2509,1960,0.0,0.0,0.0,319643.35833333334,47946.50375,0.7106341735153627,0.0,0,카페,0.5,71742000.0,95893.0075,0.0003343393314763881,0.21875555408279984,0,0.31911360829528174,0.005285907788330941,0.0985,낮음,특징 약함
47190320,옥성면,한식,22190002000,1849166833.3333333,2781691,1643516,0.0,0.0,0.0,319643.35833333334,47946.50375,0.9683562753020526,7.0,0,음식점,7.0,3170000285.714286,6849.500535714286,0.23118260175061017,0.21875555408279984,0,0.9255413751118023,0.25715906622065904,0.3008,낮음,외부 유입 소비 높음
47190330,도개면,양식,31242000,2603500.0,4160,3648,0.0,0.0,0.0,147117.55166666667,22067.63275,0.7290027364878147,0.0,0,음식점,0.5,62484000.0,44135.2655,0.00028610468816141584,0.07849578268351949,0,0.36233538301226853,0.004533277928025766,0.0606,낮음,특징 약함
47190330,도개면,제과점/아이스크림,271741000,22645083.333333332,41197,33307,0.0,0.0,0.0,147117.55166666667,22067.63275,0.7181484234105021,0.0,0,카페,0.5,543482000.0,44135.2655,0.0027921283396212387,0.07849578268351949,0,0.33679486167487055,0.04363604932001847,0.065,낮음,특징 약함
47190330,도개면,중식,695398000,57949833.333333336,25356,22651,0.0,0.0,0.0,147117.55166666667,22067.63275,0.7139688172643534,1.0,0,음식점,1.0,695398000.0,22067.63275,0.007206676683300481,0.07849578268351949,0,0.3269601241657087,0.05598607285189587,0.0679,낮음,특징 약함
47190330,도개면,한식,14496952000,1208079333.3333333,1388330,760512,0.0,0.0,0.0,147117.55166666667,22067.63275,0.9073791232338224,13.0,0,음식점,13.0,1115150153.8461537,1697.5102115384616,0.15102025075595743,0.07849578268351949,0,0.7820603236256781,0.09010985821720446,0.1832,낮음,외부 유입 소비 높음
47190340,해평면,양식,11507000,958916.6666666666,792,642,0.0,0.0,0.0,188509.68416666667,28276.452625,0.6705842532217257,0.0,0,음식점,0.5,23014000.0,56552.90525,8.0464012892248e-05,0.11214669644736988,0,0.22487495527920456,0.0013245610792198411,0.0564,낮음,특징 약함
47190340,해평면,제과점/아이스크림,107773000,8981083.333333334,7007,5931,0.0,0.0,0.0,188509.68416666667,28276.452625,0.6437243949127411,0.0,0,카페,0.5,215546000.0,56552.90525,0.0010835653681221297,0.11214669644736988,0,0.16167291021437236,0.016976465622779564,0.0528,낮음,특징 약함
47190340,해평면,중식,462092000,38507666.666666664,15192,13449,0.0,0.0,0.0,188509.68416666667,28276.452625,0.6384221489325357,2.0,0,음식점,2.0,231046000.0,14138.2263125,0.004775604811785484,0.11214669644736988,0,0.14919656780292795,0.018236539378961268,0.0534,낮음,특징 약함
47190340,해평면,한식,6522381000,543531750.0,186668,159239,0.0,0.0,0.0,188509.68416666667,28276.452625,0.6687199813417265,14.0,0,음식점,14.0,465884357.14285713,2019.7466160714287,0.06792442276396739,0.11214669644736988,0,0.22048826812630198,0.03732774265512516,0.0919,낮음,특징 약함
47190360,장천면,양식,26004000,2167000.0,1155,979,0.0,0.0,0.0,204305.31916666668,30645.797875,0.6403664568848454,0.0,0,음식점,0.5,52008000.0,61291.59575,0.00023152420389184903,0.12498820808560829,0,0.15377158221321194,0.0036816306590090222,0.0535,낮음,특징 약함
47190360,장천면,제과점/아이스크림,126661000,10555083.333333334,9573,7444,0.0,0.0,0.0,204305.31916666668,30645.797875,0.6956736602747936,0.0,0,카페,0.5,253322000.0,61291.59575,0.0012803802186153671,0.12498820808560829,0,0.283911075908609,0.020047468604296986,0.0695,낮음,특징 약함
47190360,장천면,중식,978186000,81515500.0,42839,33138,0.0,0.0,0.0,204305.31916666668,30645.797875,0.7379297447268373,1.0,0,음식점,1.0,978186000.0,30645.797875,0.010153355947451351,0.12498820808560829,0,0.3833408987721231,0.07897534623016113,0.0922,낮음,특징 약함
47190360,장천면,패스트푸드,49317000,4109750.0,2171,1952,0.0,0.0,0.0,204305.31916666668,30645.797875,0.6560302174779327,2.0,0,음식점,2.0,24658500.0,15322.8989375,0.000474447997281771,0.12498820808560829,0,0.19062887652581445,0.0014582508399966676,0.057,낮음,특징 약함
47190360,장천면,한식,5866130000,488844166.6666667,142101,107214,0.0,0.0,0.0,204305.31916666668,30645.797875,0.7627925898019591,24.0,0,음식점,24.0,244422083.33333334,1276.9082447916667,0.06108622166003698,0.12498820808560829,0,0.4418439123324057,0.019323949157595645,0.1121,낮음,특징 약함
47190510,송정동,양식,1819075000,151589583.33333334,95676,82305,0.0,0.0,0.0,1017335.6691666666,152600.350375,0.6486075192721161,4.0,0,음식점,4.0,454768750.0,38150.08759375,0.01891550349173386,0.7859644019370144,0,0.173163046992762,0.03642409847159354,0.2671,낮음,수요인구 높음
47190510,송정동,일식,4709326000,392443833.3333333,52899,47421,0.0,0.0,0.0,1017335.6691666666,152600.350375,0.6950627260215541,12.0,0,음식점,12.0,392443833.3333333,12716.695864583335,0.049032208195933895,0.7859644019370144,0,0.2824735294494759,0.031357389320117515,0.2908,낮음,수요인구 높음
47190510,송정동,제과점/아이스크림,5384439000,448703250.0,605365,523759,0.0,0.0,0.0,1017335.6691666666,152600.350375,0.628566690252436,9.0,0,카페,9.0,598271000.0,16955.594486111113,0.05606695322775521,0.7859644019370144,0,0.12600638055514554,0.04809012551533714,0.2808,낮음,수요인구 높음
47190510,송정동,중식,3137012000,261417666.66666666,106732,94585,0.0,0.0,0.0,1017335.6691666666,152600.350375,0.659429568599718,8.0,0,음식점,8.0,392126500.0,19075.043796875,0.03264853894358191,0.7859644019370144,0,0.1986276507679854,0.03133159168106623,0.275,낮음,수요인구 높음
