dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190555,지산동,제과점/아이스크림,704804000,30643652.173913043,55017,47163,-0.4117092957746479,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.684007663599243,0.0,카페,0.5,1409608000.0,4550.772343583333,0.003326809231506565,0.04003166316134859,0.15561876647062814,0.2972791903632608,0.01513301520739482,0.0665,낮음,특징 약함
47190555,지산동,중식,176010000,7333750.0,7816,7201,-0.6106703923843804,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.6380958571844919,0.0,음식점,0.5,352020000.0,4550.772343583333,0.0008194522506520174,0.04003166316134859,0.10298818739183714,0.19517803771144013,0.0037638889264394186,0.0458,낮음,특징 약함
47190555,지산동,커피전문점,1111818000,46325750.0,80151,67932,0.253659248508632,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.6768929240365886,0.0,카페,0.5,2223636000.0,4550.772343583333,0.005256727865616507,0.04003166316134859,0.33162670160546204,0.2814570485899166,0.023883858757277724,0.0933,낮음,특징 약함
47190555,지산동,한식,7055112000,293963000.0,148007,134420,0.1656740434503137,2674.417205460412,239.31890800016814,14.210314808442815,2275.3861717916666,0.6285029499848305,11.0,음식점,11.0,641373818.1818181,206.85328834469695,0.03343775809699384,0.04003166316134859,0.30835224056010135,0.17384481301713378,0.006874457596645301,0.0864,낮음,특징 약함
47190565,선주원남동,양식,15967067000,665294458.3333334,577848,485796,0.5216256086296183,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6856720000706802,12.0,음식점,12.0,1330588916.6666667,2474.136042708333,0.07569514487201699,0.8506588804343556,0.4025110350109378,0.30098043162131766,0.014283555931171938,0.3318,낮음,수요인구 높음
47190565,선주원남동,일식,5236904000,218204333.33333334,128720,112815,1.0734682115866652,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6626117601640916,11.0,음식점,11.0,476082181.8181818,2699.0575011363635,0.02481644900225074,0.8506588804343556,0.5484882951330355,0.24969782571335825,0.0050975638658125565,0.3294,낮음,수요인구 높음
47190565,선주원남동,제과점/아이스크림,9946504000,414437666.6666667,768775,688753,0.0444981613604083,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6140634444130745,6.0,카페,6.0,1657750666.6666667,4948.272085416666,0.0471477319537074,0.8506588804343556,0.2762979497794028,0.14173346132514295,0.017800561844673567,0.2875,낮음,수요인구 높음
47190565,선주원남동,중식,6834276000,284761500.0,292330,256453,0.1404275483260146,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6856867518085322,11.0,음식점,11.0,621297818.1818181,2699.0575011363635,0.03239063069724272,0.8506588804343556,0.30167386131539864,0.3010132373320036,0.006658639547257013,0.3004,낮음,수요인구 높음
47190565,선주원남동,커피전문점,20765150000,865214583.3333334,1915374,1609068,0.30485541229752744,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6793287235537065,58.0,카페,58.0,358019827.5862069,511.89021573275863,0.09844598339282004,0.8506588804343556,0.3451694684716274,0.28687391099955123,0.0038283873866068433,0.3282,낮음,수요인구 높음
47190565,선주원남동,패스트푸드,1684298000,70179083.33333333,136306,119024,-0.07843700978294972,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6310147322423169,36.0,음식점,36.0,46786055.55555555,824.7120142361111,0.007971228643612497,0.8506588804343556,0.24377827956911752,0.17943064994506946,0.0004826080688436309,0.27,낮음,수요인구 높음
47190565,선주원남동,한식,210900164000,8787506833.333334,5830030,5145020,0.1975141476715647,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6701810023055911,157.0,음식점,157.0,1343313146.4968152,189.1059395700637,1.0,0.8506588804343556,0.31677480734148855,0.2665307148479388,0.014420342066951522,0.639,추천,소비 규모 높음 + 수요인구 높음
47190582,형곡1동,양식,1560705000,65029375.0,119014,103264,-0.022469048515050955,11821.535480114553,979.2764833886326,20.335813598403387,10051.355530291667,0.65074880929682,6.0,음식점,6.0,260117500.0,1675.2259217152778,0.007385193682295318,0.2699636599903431,0.258583315636881,0.2233163554122639,0.0027759322476235623,0.1316,낮음,특징 약함
47190582,형곡1동,일식,2901260000,120885833.33333333,64291,59537,-0.1696502080330077,11821.535480114553,979.2764833886326,20.335813598403387,10051.355530291667,0.6090181873462499,8.0,음식점,8.0,362657500.0,1256.4194412864583,0.013741638606915242,0.2699636599903431,0.2196499272161667,0.1305135464018646,0.0038782426074698987,0.1189,낮음,특징 약함
