dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,amount_growth_24_vs_23,avg_living_pop,avg_work_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason,rank
47190670,인동동,중식,4361312000,181721333.33333334,170008,141801,0.071464940078578,40866.7865658653,2841.442369447139,22.438382147107323,34740.13433791667,0.7051245160869692,16.0,음식점,16.0,272582000.0,2171.258396119792,0.020664696687397704,1.0,0.28343139045705873,0.34423998645780496,0.002909926274152767,0.3346,낮음,수요인구 높음,1
47190690,양포동,중식,5615400000,233975000.0,276849,228679,-0.04990024465670792,39993.653595109245,4081.2298336596323,22.810439389922948,33998.02712208333,0.6908406055289372,20.0,음식점,20.0,280770000.0,1699.9013561041666,0.026611145212543447,0.9780562157422542,0.25132702401826773,0.312474655353734,0.002997947702145958,0.3232,낮음,수요인구 높음,2
47190565,선주원남동,중식,6834276000,284761500.0,292330,256453,0.1404275483260146,34924.23960011107,2189.070727388618,26.859018508625724,29689.6325125,0.6856867518085322,11.0,음식점,11.0,621297818.1818181,2699.0575011363635,0.03239063069724272,0.8506588804343556,0.30167386131539864,0.3010132373320036,0.006658639547257013,0.3004,낮음,수요인구 높음,3
47190680,진미동,중식,8044111000,335171291.6666667,287469,245697,-0.05450997255455472,28684.342816146924,8317.457238839264,27.629095692309605,24385.83575833333,0.7133391829602399,14.0,음식점,14.0,574579357.1428572,1741.8454113095236,0.038127246908720464,0.6938279411344701,0.25010762659438224,0.362508205940064,0.006156413649077532,0.2615,낮음,수요인구 높음,4
47190645,상모사곡동,중식,5971150000,248797916.66666666,221647,193991,-0.043491652200467766,24051.67057336895,1604.1845587222215,19.566057643169106,20446.854894583335,0.6901567562024802,21.0,음식점,21.0,284340476.1904762,973.6597568849207,0.02829798781276018,0.5773540079542673,0.25302226966075375,0.3109538743188801,0.003036330507825172,0.2237,낮음,특징 약함,5
47190551,도량동,중식,2440490000,101687083.33333333,113244,103020,0.4664269457616293,22078.523394552427,902.019233998892,22.02356757866502,18770.048421666666,0.6094034812390665,9.0,음식점,9.0,271165555.5555556,2085.5609357407407,0.011556827742820056,0.5277715774124002,0.3879094991297011,0.1313703837523907,0.002894699422336326,0.2077,낮음,특징 약함,6
47190510,송정동,중식,6157557000,256564875.0,207904,183596,-0.03712673078713119,17391.912604449364,2045.8950595034087,22.930094031106076,14786.565227500001,0.661963706320667,7.0,음식점,7.0,879651000.0,2112.3664610714286,0.02918186488536341,0.40998172987805137,0.2547059631339154,0.24825664860530974,0.009435949756126195,0.1772,낮음,특징 약함,7
47190660,임오동,중식,1688119000,70338291.66666667,81779,72535,0.3591611593174008,12370.367510232674,1023.5414152434674,21.193990375181734,10517.991482666666,0.7369094224611148,8.0,음식점,8.0,211014875.0,1314.7489353333333,0.007989346494843496,0.2837618800417761,0.35953480401543264,0.41492497646699306,0.002248076462240788,0.1695,낮음,특징 약함,8
47190700,공단동,중식,1624922000,67705083.33333333,66406,49884,-0.07121762457564751,11930.078087346943,6887.786788630964,26.19826178982515,10144.496113083334,0.7943970331145315,6.0,음식점,6.0,270820333.3333333,1690.7493521805557,0.007689688330947793,0.27271778609343716,0.2456880017737477,0.5427690272518709,0.0028909882654024003,0.1624,낮음,특징 약함,9
47190253,고아읍,중식,8208198000,342008250.0,336287,304426,0.06300457001793776,15446.03402678309,774.4095981631389,24.342840790544923,13132.780349583334,0.601506367572012,14.0,음식점,14.0,586299857.1428572,938.0557392559524,0.03890529031488143,0.3610800377836362,0.2811933942703681,0.11380835622629346,0.006282409636717272,0.1584,낮음,특징 약함,10
