dong_code,dong,category,total_amount,avg_monthly_amount,total_count,total_customer,avg_living_pop,avg_work_pop,avg_time_pop,avg_inflow_pop,avg_total_demand_pop,external_ratio,store_count,amount_growth_24_vs_23,group,store_count_adj,sales_shortage,pop_shortage,amount_score,pop_score,growth_score,external_score,sales_shortage_score,location_score,grade,reason
47190510,송정동,일식,4709326000,392443833.3333333,52899,47421,0.0,0.0,0.0,0.0,0.0,0.6950627260215541,16.0,0,음식점,16.0,294332875.0,0.0,0.049032208195933895,0,0,0.2824735294494759,0.023381451011106554,0.0538,낮음,특징 약함
47190510,송정동,중식,3137012000,261417666.66666666,106732,94585,0.0,0.0,0.0,0.0,0.0,0.659429568599718,8.0,0,음식점,8.0,392126500.0,0.0,0.03264853894358191,0,0,0.1986276507679854,0.03133159168106623,0.0393,낮음,특징 약함
47190510,송정동,패스트푸드,2498355000,208196250.0,194775,170149,0.0,0.0,0.0,0.0,0.0,0.6471531213909371,32.0,0,음식점,32.0,78073593.75,0.0,0.025993669080628733,0,0,0.16974080554341942,0.005800635215374753,0.0295,낮음,특징 약함
47190510,송정동,한식,39635039000,3302919916.6666665,954536,846551,0.0,0.0,0.0,0.0,0.0,0.6584698896279616,97.0,0,음식점,97.0,408608649.4845361,0.0,0.4129616333581915,0,0,0.19636949761903774,0.032671509359190595,0.2104,낮음,특징 약함
47190535,원평동,양식,4277172000,356431000.0,194699,165802,0.0,0.0,0.0,0.0,0.0,0.7093425664032512,8.0,0,음식점,8.0,534646500.0,0.0,0.044529120261792926,0,0,0.316074418364841,0.04291776663145438,0.0581,낮음,특징 약함
47190535,원평동,일식,3466927000,288910583.3333333,96044,82340,0.0,0.0,0.0,0.0,0.0,0.7289331990578334,17.0,0,음식점,17.0,203936882.3529412,0.0,0.03608628626465754,0,0,0.3621717593723814,0.01603270146281281,0.0549,낮음,특징 약함
47190535,원평동,중식,2876072000,239672666.66666666,156297,133161,0.0,0.0,0.0,0.0,0.0,0.6992046777975275,13.0,0,음식점,13.0,221236307.69230768,0.0,0.02992951802618963,0,0,0.2922196651062627,0.017439059647790904,0.0453,낮음,특징 약함
47190535,원평동,패스트푸드,942279000,78523250.0,103262,87979,0.0,0.0,0.0,0.0,0.0,0.708466561557116,23.0,0,음식점,23.0,40968652.17391305,0.0,0.009779201413532425,0,0,0.3140131529208631,0.0027841859828145895,0.0362,낮음,특징 약함
47190535,원평동,한식,62218111000,5184842583.333333,2252265,1926484,0.0,0.0,0.0,0.0,0.0,0.6987933098185534,174.0,0,음식점,174.0,357575350.57471263,0.0,0.6482795039298782,0,0,0.29125170402298867,0.0285227531883748,0.3251,낮음,소비 규모 높음
47190551,도량동,양식,1815107000,151258916.66666666,104159,94160,0.0,0.0,0.0,0.0,0.0,0.6309328490187328,1.0,0,음식점,1.0,1815107000.0,0.0,0.018874156534578145,0,0,0.13157402247111274,0.14701290675257064,0.0437,낮음,특징 약함
47190551,도량동,일식,314353000,26196083.333333332,9415,8365,0.0,0.0,0.0,0.0,0.0,0.6075845762193787,5.0,0,음식점,5.0,62870600.0,0.0,0.0032361496446412425,0,0,0.0766348424994457,0.004564706606357369,0.0098,낮음,특징 약함
47190551,도량동,중식,989484000,82457000.0,46714,43055,0.0,0.0,0.0,0.0,0.0,0.5843212892162664,12.0,0,음식점,12.0,82457000.0,0.0,0.010271082238264175,0,0,0.021895636632710942,0.006156984581717196,0.0077,낮음,특징 약함
47190551,도량동,패스트푸드,3175063000,264588583.33333334,323849,282203,0.0,0.0,0.0,0.0,0.0,0.62913914336974,26.0,0,음식점,26.0,122117807.6923077,0.0,0.033045034172093035,0,0,0.12735337975749242,0.009381213157333089,0.029,낮음,특징 약함
47190551,도량동,한식,21671421000,1805951750.0,505461,465488,0.0,0.0,0.0,0.0,0.0,0.6335190197554793,66.0,0,음식점,66.0,328354863.6363636,0.0,0.22577893582602135,0,0,0.1376593590938502,0.02614727133457713,0.1193,낮음,특징 약함
