year_month,dong_code,dong,category,store_count
202301,47190250,선산읍,기타음식점,38
202301,47190250,선산읍,양식,7
202301,47190250,선산읍,일식,4
202301,47190250,선산읍,제과점/아이스크림,5
202301,47190250,선산읍,중식,4
202301,47190250,선산읍,커피전문점,7
202301,47190250,선산읍,패스트푸드,3
202301,47190250,선산읍,한식,24
202301,47190253,b' ',기타음식점,2
202301,47190253,고아읍,기타음식점,90
202301,47190253,고아읍,양식,18
202301,47190253,고아읍,일식,4
202301,47190253,고아읍,제과점/아이스크림,8
202301,47190253,고아읍,중식,12
202301,47190253,고아읍,커피전문점,17
202301,47190253,고아읍,패스트푸드,2
202301,47190253,고아읍,한식,45
202301,47190256,산동읍,기타음식점,58
202301,47190256,산동읍,양식,16
202301,47190256,산동읍,일식,1
202301,47190256,산동읍,제과점/아이스크림,3
202301,47190256,산동읍,중식,7
202301,47190256,산동읍,커피전문점,11
202301,47190256,산동읍,패스트푸드,3
202301,47190256,산동읍,한식,40
202301,47190310,무을면,기타음식점,12
202301,47190310,무을면,중식,2
202301,47190310,무을면,한식,5
202301,47190320,옥성면,기타음식점,10
202301,47190320,옥성면,양식,1
202301,47190320,옥성면,커피전문점,1
202301,47190320,옥성면,한식,8
202301,47190330,도개면,기타음식점,20
202301,47190330,도개면,양식,2
202301,47190330,도개면,중식,2
202301,47190330,도개면,커피전문점,2
202301,47190330,도개면,한식,11
202301,47190340,해평면,기타음식점,16
202301,47190340,해평면,양식,1
202301,47190340,해평면,중식,3
202301,47190340,해평면,커피전문점,1
202301,47190340,해평면,한식,18
202301,47190360,장천면,기타음식점,25
202301,47190360,장천면,양식,2
202301,47190360,장천면,제과점/아이스크림,1
202301,47190360,장천면,중식,1
202301,47190360,장천면,커피전문점,1
202301,47190360,장천면,패스트푸드,1
202301,47190360,장천면,한식,10
202301,47190510,송정동,기타음식점,19
202301,47190510,송정동,양식,9
202301,47190510,송정동,일식,7
202301,47190510,송정동,제과점/아이스크림,5
202301,47190510,송정동,중식,6
202301,47190510,송정동,커피전문점,6
202301,47190510,송정동,패스트푸드,7
202301,47190510,송정동,한식,12
202301,47190535,b' ',기타음식점,4
202301,47190535,원평동,기타음식점,30
202301,47190535,원평동,양식,16
202301,47190535,원평동,일식,5
202301,47190535,원평동,제과점/아이스크림,5
202301,47190535,원평동,중식,7
202301,47190535,원평동,커피전문점,14
202301,47190535,원평동,패스트푸드,1
202301,47190535,원평동,한식,21
202301,47190551,b' ',기타음식점,1
202301,47190551,도량동,기타음식점,36
202301,47190551,도량동,양식,15
202301,47190551,도량동,일식,2
202301,47190551,도량동,제과점/아이스크림,6
202301,47190551,도량동,중식,5
202301,47190551,도량동,커피전문점,11
202301,47190551,도량동,패스트푸드,8
202301,47190551,도량동,한식,26
202301,47190555,지산동,기타음식점,20
202301,47190555,지산동,양식,1
202301,47190555,지산동,일식,1
202301,47190555,지산동,제과점/아이스크림,1
202301,47190555,지산동,중식,1
202301,47190555,지산동,커피전문점,1
202301,47190555,지산동,한식,10
202301,47190565,선주원남동,기타음식점,59
202301,47190565,선주원남동,양식,28
202301,47190565,선주원남동,일식,8
202301,47190565,선주원남동,제과점/아이스크림,10
202301,47190565,선주원남동,중식,9
202301,47190565,선주원남동,커피전문점,25
202301,47190565,선주원남동,패스트푸드,4
202301,47190565,선주원남동,한식,38
202301,47190582,형곡1동,기타음식점,14
202301,47190582,형곡1동,양식,8
202301,47190582,형곡1동,일식,3
202301,47190582,형곡1동,제과점/아이스크림,5
202301,47190582,형곡1동,중식,2
202301,47190582,형곡1동,커피전문점,5
202301,47190582,형곡1동,패스트푸드,4
202301,47190582,형곡1동,한식,12
202301,47190583,형곡2동,기타음식점,15
202301,47190583,형곡2동,양식,8
202301,47190583,형곡2동,일식,3
202301,47190583,형곡2동,제과점/아이스크림,6
202301,47190583,형곡2동,중식,3
202301,47190583,형곡2동,커피전문점,9
202301,47190583,형곡2동,패스트푸드,2
202301,47190583,형곡2동,한식,13
202301,47190590,b' ',기타음식점,3
202301,47190590,신평1동,기타음식점,10
202301,47190590,신평1동,양식,4
202301,47190590,신평1동,일식,2
202301,47190590,신평1동,제과점/아이스크림,2
202301,47190590,신평1동,중식,3
202301,47190590,신평1동,커피전문점,4
202301,47190590,신평1동,패스트푸드,2
202301,47190590,신평1동,한식,7
202301,47190600,신평2동,기타음식점,4
202301,47190600,신평2동,양식,2
202301,47190600,신평2동,일식,2
202301,47190600,신평2동,제과점/아이스크림,1
202301,47190600,신평2동,커피전문점,2
202301,47190600,신평2동,한식,3
202301,47190610,비산동,기타음식점,20
202301,47190610,비산동,양식,5
202301,47190610,비산동,일식,1
202301,47190610,비산동,제과점/아이스크림,2
202301,47190610,비산동,중식,4
202301,47190610,비산동,커피전문점,5
202301,47190610,비산동,패스트푸드,1
202301,47190610,비산동,한식,18
202301,47190630,광평동,기타음식점,15
202301,47190630,광평동,양식,4
202301,47190630,광평동,중식,1
202301,47190630,광평동,커피전문점,2
202301,47190630,광평동,패스트푸드,2
202301,47190630,광평동,한식,10
202301,47190645,상모사곡동,기타음식점,27
202301,47190645,상모사곡동,양식,13
202301,47190645,상모사곡동,일식,6
202301,47190645,상모사곡동,제과점/아이스크림,8
202301,47190645,상모사곡동,중식,8
202301,47190645,상모사곡동,커피전문점,12
202301,47190645,상모사곡동,패스트푸드,5
202301,47190645,상모사곡동,한식,21
202301,47190660,임오동,기타음식점,37
202301,47190660,임오동,양식,7
202301,47190660,임오동,일식,1
202301,47190660,임오동,제과점/아이스크림,2
202301,47190660,임오동,중식,6
202301,47190660,임오동,커피전문점,7
202301,47190660,임오동,패스트푸드,3
202301,47190660,임오동,한식,17
202301,47190670,인동동,기타음식점,55
202301,47190670,인동동,양식,24
202301,47190670,인동동,일식,7
202301,47190670,인동동,제과점/아이스크림,11
202301,47190670,인동동,중식,9
202301,47190670,인동동,커피전문점,20
202301,47190670,인동동,패스트푸드,10
202301,47190670,인동동,한식,40
202301,47190680,b' ',한식,1
202301,47190680,진미동,기타음식점,32
202301,47190680,진미동,양식,9
202301,47190680,진미동,일식,7
202301,47190680,진미동,제과점/아이스크림,5
202301,47190680,진미동,중식,6
202301,47190680,진미동,커피전문점,8
202301,47190680,진미동,패스트푸드,5
202301,47190680,진미동,한식,32
202301,47190690,양포동,기타음식점,66
202301,47190690,양포동,양식,19
202301,47190690,양포동,일식,9
202301,47190690,양포동,제과점/아이스크림,11
202301,47190690,양포동,중식,10
202301,47190690,양포동,커피전문점,18
202301,47190690,양포동,패스트푸드,10
202301,47190690,양포동,한식,39
202301,47190700,공단동,기타음식점,34
202301,47190700,공단동,양식,5
202301,47190700,공단동,일식,2
202301,47190700,공단동,제과점/아이스크림,1
202301,47190700,공단동,중식,3
202301,47190700,공단동,커피전문점,3
202301,47190700,공단동,한식,28
202302,47190250,선산읍,기타음식점,38
202302,47190250,선산읍,양식,7
202302,47190250,선산읍,일식,4
202302,47190250,선산읍,제과점/아이스크림,6
202302,47190250,선산읍,중식,3
202302,47190250,선산읍,커피전문점,7
202302,47190250,선산읍,패스트푸드,3
202302,47190250,선산읍,한식,24
202302,47190253,b' ',기타음식점,2
202302,47190253,고아읍,기타음식점,88
202302,47190253,고아읍,양식,17
202302,47190253,고아읍,일식,4
202302,47190253,고아읍,제과점/아이스크림,8
202302,47190253,고아읍,중식,12
202302,47190253,고아읍,커피전문점,17
202302,47190253,고아읍,패스트푸드,2
202302,47190253,고아읍,한식,47
202302,47190256,산동읍,기타음식점,59
202302,47190256,산동읍,양식,17
202302,47190256,산동읍,일식,3
202302,47190256,산동읍,제과점/아이스크림,3
202302,47190256,산동읍,중식,7
202302,47190256,산동읍,커피전문점,11
202302,47190256,산동읍,패스트푸드,3
202302,47190256,산동읍,한식,42
202302,47190310,무을면,기타음식점,12
202302,47190310,무을면,중식,2
202302,47190310,무을면,한식,6
202302,47190320,옥성면,기타음식점,10
202302,47190320,옥성면,양식,1
202302,47190320,옥성면,커피전문점,1
202302,47190320,옥성면,한식,9
202302,47190330,도개면,기타음식점,18
202302,47190330,도개면,양식,2
202302,47190330,도개면,중식,2
202302,47190330,도개면,커피전문점,2
202302,47190330,도개면,한식,11
202302,47190340,해평면,기타음식점,16
202302,47190340,해평면,양식,1
202302,47190340,해평면,중식,3
202302,47190340,해평면,커피전문점,1
202302,47190340,해평면,한식,17
202302,47190360,장천면,기타음식점,27
202302,47190360,장천면,양식,2
202302,47190360,장천면,제과점/아이스크림,1
202302,47190360,장천면,중식,1
202302,47190360,장천면,커피전문점,2
202302,47190360,장천면,패스트푸드,1
202302,47190360,장천면,한식,11
202302,47190510,송정동,기타음식점,18
202302,47190510,송정동,양식,8
202302,47190510,송정동,일식,7
202302,47190510,송정동,제과점/아이스크림,4
202302,47190510,송정동,중식,6
202302,47190510,송정동,커피전문점,6
202302,47190510,송정동,패스트푸드,7
202302,47190510,송정동,한식,12
202302,47190535,b' ',기타음식점,2
202302,47190535,원평동,기타음식점,28
202302,47190535,원평동,양식,15
202302,47190535,원평동,일식,5
202302,47190535,원평동,제과점/아이스크림,5
202302,47190535,원평동,중식,7
202302,47190535,원평동,커피전문점,14
202302,47190535,원평동,패스트푸드,1
202302,47190535,원평동,한식,22
202302,47190551,b' ',기타음식점,3
202302,47190551,도량동,기타음식점,36
202302,47190551,도량동,양식,15
202302,47190551,도량동,일식,4
202302,47190551,도량동,제과점/아이스크림,6
202302,47190551,도량동,중식,5
202302,47190551,도량동,커피전문점,11
202302,47190551,도량동,패스트푸드,8
202302,47190551,도량동,한식,25
202302,47190555,지산동,기타음식점,18
202302,47190555,지산동,양식,1
202302,47190555,지산동,일식,1
202302,47190555,지산동,제과점/아이스크림,1
202302,47190555,지산동,중식,1
202302,47190555,지산동,커피전문점,1
202302,47190555,지산동,한식,9
202302,47190565,선주원남동,기타음식점,62
202302,47190565,선주원남동,양식,29
202302,47190565,선주원남동,일식,9
202302,47190565,선주원남동,제과점/아이스크림,9
202302,47190565,선주원남동,중식,9
202302,47190565,선주원남동,커피전문점,26
202302,47190565,선주원남동,패스트푸드,4
202302,47190565,선주원남동,한식,35
202302,47190582,형곡1동,기타음식점,14
202302,47190582,형곡1동,양식,7
202302,47190582,형곡1동,일식,2
202302,47190582,형곡1동,제과점/아이스크림,5
202302,47190582,형곡1동,중식,2
202302,47190582,형곡1동,커피전문점,5
202302,47190582,형곡1동,패스트푸드,4
202302,47190582,형곡1동,한식,12
202302,47190583,형곡2동,기타음식점,13
202302,47190583,형곡2동,양식,9
202302,47190583,형곡2동,일식,3
202302,47190583,형곡2동,제과점/아이스크림,5
202302,47190583,형곡2동,중식,3
202302,47190583,형곡2동,커피전문점,9
202302,47190583,형곡2동,패스트푸드,2
202302,47190583,형곡2동,한식,13
202302,47190590,b' ',기타음식점,3
202302,47190590,신평1동,기타음식점,11
202302,47190590,신평1동,양식,4
202302,47190590,신평1동,일식,2
202302,47190590,신평1동,제과점/아이스크림,1
202302,47190590,신평1동,중식,3
202302,47190590,신평1동,커피전문점,4
202302,47190590,신평1동,패스트푸드,2
202302,47190590,신평1동,한식,7
202302,47190600,신평2동,기타음식점,4
202302,47190600,신평2동,양식,2
202302,47190600,신평2동,일식,2
202302,47190600,신평2동,제과점/아이스크림,1
202302,47190600,신평2동,커피전문점,2
202302,47190600,신평2동,한식,3
202302,47190610,비산동,기타음식점,23
202302,47190610,비산동,양식,5
202302,47190610,비산동,일식,3
202302,47190610,비산동,제과점/아이스크림,2
202302,47190610,비산동,중식,4
202302,47190610,비산동,커피전문점,5
202302,47190610,비산동,패스트푸드,1
202302,47190610,비산동,한식,19
202302,47190630,광평동,기타음식점,15
202302,47190630,광평동,양식,4
202302,47190630,광평동,중식,1
202302,47190630,광평동,커피전문점,2
202302,47190630,광평동,패스트푸드,2
202302,47190630,광평동,한식,11
202302,47190645,상모사곡동,기타음식점,27
202302,47190645,상모사곡동,양식,14
202302,47190645,상모사곡동,일식,7
202302,47190645,상모사곡동,제과점/아이스크림,8
202302,47190645,상모사곡동,중식,8
202302,47190645,상모사곡동,커피전문점,12
202302,47190645,상모사곡동,패스트푸드,6
202302,47190645,상모사곡동,한식,22
202302,47190660,임오동,기타음식점,39
202302,47190660,임오동,양식,7
202302,47190660,임오동,일식,1
202302,47190660,임오동,제과점/아이스크림,2
202302,47190660,임오동,중식,6
202302,47190660,임오동,커피전문점,7
202302,47190660,임오동,패스트푸드,3
202302,47190660,임오동,한식,16
202302,47190670,인동동,기타음식점,54
202302,47190670,인동동,양식,28
202302,47190670,인동동,일식,7
202302,47190670,인동동,제과점/아이스크림,12
202302,47190670,인동동,중식,9
202302,47190670,인동동,커피전문점,22
202302,47190670,인동동,패스트푸드,12
202302,47190670,인동동,한식,42
202302,47190680,b' ',한식,1
202302,47190680,진미동,기타음식점,33
202302,47190680,진미동,양식,10
202302,47190680,진미동,일식,7
202302,47190680,진미동,제과점/아이스크림,5
202302,47190680,진미동,중식,6
202302,47190680,진미동,커피전문점,8
202302,47190680,진미동,패스트푸드,5
202302,47190680,진미동,한식,32
202302,47190690,양포동,기타음식점,69
202302,47190690,양포동,양식,20
202302,47190690,양포동,일식,9
202302,47190690,양포동,제과점/아이스크림,11
202302,47190690,양포동,중식,12
202302,47190690,양포동,커피전문점,18
202302,47190690,양포동,패스트푸드,10
202302,47190690,양포동,한식,41
202302,47190700,공단동,기타음식점,37
202302,47190700,공단동,양식,6
202302,47190700,공단동,일식,2
202302,47190700,공단동,제과점/아이스크림,1
202302,47190700,공단동,중식,3
202302,47190700,공단동,커피전문점,3
202302,47190700,공단동,한식,30
202303,47190250,선산읍,기타음식점,38
202303,47190250,선산읍,양식,8
202303,47190250,선산읍,일식,4
202303,47190250,선산읍,제과점/아이스크림,5
202303,47190250,선산읍,중식,3
202303,47190250,선산읍,커피전문점,7
202303,47190250,선산읍,패스트푸드,3
202303,47190250,선산읍,한식,25
202303,47190253,b' ',기타음식점,2
202303,47190253,고아읍,기타음식점,94
202303,47190253,고아읍,양식,17
202303,47190253,고아읍,일식,4
202303,47190253,고아읍,제과점/아이스크림,9
202303,47190253,고아읍,중식,12
202303,47190253,고아읍,커피전문점,18
202303,47190253,고아읍,패스트푸드,2
202303,47190253,고아읍,한식,49
202303,47190256,산동읍,기타음식점,56
202303,47190256,산동읍,양식,19
202303,47190256,산동읍,일식,3
202303,47190256,산동읍,제과점/아이스크림,3
202303,47190256,산동읍,중식,8
202303,47190256,산동읍,커피전문점,14
202303,47190256,산동읍,패스트푸드,3
202303,47190256,산동읍,한식,45
202303,47190310,무을면,기타음식점,10
202303,47190310,무을면,중식,2
202303,47190310,무을면,한식,6
202303,47190320,옥성면,기타음식점,12
202303,47190320,옥성면,양식,1
202303,47190320,옥성면,커피전문점,1
202303,47190320,옥성면,한식,10
202303,47190330,도개면,기타음식점,20
202303,47190330,도개면,양식,2
202303,47190330,도개면,중식,2
202303,47190330,도개면,커피전문점,2
202303,47190330,도개면,한식,11
202303,47190340,해평면,기타음식점,19
202303,47190340,해평면,양식,1
202303,47190340,해평면,중식,3
202303,47190340,해평면,커피전문점,1
202303,47190340,해평면,한식,19
202303,47190360,장천면,기타음식점,29
202303,47190360,장천면,양식,2
202303,47190360,장천면,제과점/아이스크림,1
202303,47190360,장천면,중식,1
202303,47190360,장천면,커피전문점,3
202303,47190360,장천면,패스트푸드,1
202303,47190360,장천면,한식,11
202303,47190510,송정동,기타음식점,18
202303,47190510,송정동,양식,10
202303,47190510,송정동,일식,7
202303,47190510,송정동,제과점/아이스크림,5
202303,47190510,송정동,중식,6
202303,47190510,송정동,커피전문점,7
202303,47190510,송정동,패스트푸드,7
202303,47190510,송정동,한식,12
202303,47190535,b' ',기타음식점,4
202303,47190535,원평동,기타음식점,29
202303,47190535,원평동,양식,16
202303,47190535,원평동,일식,5
202303,47190535,원평동,제과점/아이스크림,5
202303,47190535,원평동,중식,7
202303,47190535,원평동,커피전문점,15
202303,47190535,원평동,패스트푸드,1
202303,47190535,원평동,한식,22
202303,47190551,b' ',기타음식점,1
202303,47190551,도량동,기타음식점,36
202303,47190551,도량동,양식,16
202303,47190551,도량동,일식,4
202303,47190551,도량동,제과점/아이스크림,6
202303,47190551,도량동,중식,6
202303,47190551,도량동,커피전문점,12
202303,47190551,도량동,패스트푸드,8
202303,47190551,도량동,한식,25
202303,47190555,지산동,기타음식점,20
202303,47190555,지산동,양식,1
202303,47190555,지산동,일식,1
202303,47190555,지산동,제과점/아이스크림,1
202303,47190555,지산동,중식,1
202303,47190555,지산동,커피전문점,1
202303,47190555,지산동,한식,9
202303,47190565,선주원남동,기타음식점,62
202303,47190565,선주원남동,양식,31
202303,47190565,선주원남동,일식,9
202303,47190565,선주원남동,제과점/아이스크림,9
202303,47190565,선주원남동,중식,9
202303,47190565,선주원남동,커피전문점,28
202303,47190565,선주원남동,패스트푸드,4
202303,47190565,선주원남동,한식,37
202303,47190582,형곡1동,기타음식점,14
202303,47190582,형곡1동,양식,8
202303,47190582,형곡1동,일식,3
202303,47190582,형곡1동,제과점/아이스크림,5
202303,47190582,형곡1동,중식,2
202303,47190582,형곡1동,커피전문점,5
202303,47190582,형곡1동,패스트푸드,4
202303,47190582,형곡1동,한식,12
202303,47190583,형곡2동,기타음식점,13
202303,47190583,형곡2동,양식,9
202303,47190583,형곡2동,일식,3
202303,47190583,형곡2동,제과점/아이스크림,5
202303,47190583,형곡2동,중식,3
202303,47190583,형곡2동,커피전문점,9
202303,47190583,형곡2동,패스트푸드,2
202303,47190583,형곡2동,한식,13
202303,47190590,b' ',기타음식점,3
202303,47190590,신평1동,기타음식점,10
202303,47190590,신평1동,양식,4
202303,47190590,신평1동,일식,2
202303,47190590,신평1동,제과점/아이스크림,1
202303,47190590,신평1동,중식,3
202303,47190590,신평1동,커피전문점,5
202303,47190590,신평1동,패스트푸드,2
202303,47190590,신평1동,한식,7
202303,47190600,신평2동,기타음식점,4
202303,47190600,신평2동,양식,1
202303,47190600,신평2동,일식,2
202303,47190600,신평2동,제과점/아이스크림,1
202303,47190600,신평2동,커피전문점,2
202303,47190600,신평2동,한식,3
202303,47190610,비산동,기타음식점,23
202303,47190610,비산동,양식,4
202303,47190610,비산동,일식,3
202303,47190610,비산동,제과점/아이스크림,2
202303,47190610,비산동,중식,4
202303,47190610,비산동,커피전문점,5
202303,47190610,비산동,패스트푸드,1
202303,47190610,비산동,한식,17
202303,47190630,광평동,기타음식점,15
202303,47190630,광평동,양식,4
202303,47190630,광평동,중식,1
202303,47190630,광평동,커피전문점,4
202303,47190630,광평동,패스트푸드,2
202303,47190630,광평동,한식,8
202303,47190645,상모사곡동,기타음식점,27
202303,47190645,상모사곡동,양식,15
202303,47190645,상모사곡동,일식,8
202303,47190645,상모사곡동,제과점/아이스크림,8
202303,47190645,상모사곡동,중식,9
202303,47190645,상모사곡동,커피전문점,12
202303,47190645,상모사곡동,패스트푸드,6
202303,47190645,상모사곡동,한식,22
202303,47190660,임오동,기타음식점,36
202303,47190660,임오동,양식,7
202303,47190660,임오동,일식,1
202303,47190660,임오동,제과점/아이스크림,2
202303,47190660,임오동,중식,6
202303,47190660,임오동,커피전문점,7
202303,47190660,임오동,패스트푸드,3
202303,47190660,임오동,한식,17
202303,47190670,인동동,기타음식점,53
202303,47190670,인동동,양식,29
202303,47190670,인동동,일식,8
202303,47190670,인동동,제과점/아이스크림,12
202303,47190670,인동동,중식,10
202303,47190670,인동동,커피전문점,23
202303,47190670,인동동,패스트푸드,12
202303,47190670,인동동,한식,44
202303,47190680,b' ',한식,1
202303,47190680,진미동,기타음식점,36
202303,47190680,진미동,양식,11
202303,47190680,진미동,일식,7
202303,47190680,진미동,제과점/아이스크림,5
202303,47190680,진미동,중식,6
202303,47190680,진미동,커피전문점,9
202303,47190680,진미동,패스트푸드,5
202303,47190680,진미동,한식,34
202303,47190690,양포동,기타음식점,70
202303,47190690,양포동,양식,21
202303,47190690,양포동,일식,9
202303,47190690,양포동,제과점/아이스크림,11
202303,47190690,양포동,중식,12
202303,47190690,양포동,커피전문점,18
202303,47190690,양포동,패스트푸드,9
202303,47190690,양포동,한식,41
202303,47190700,공단동,기타음식점,38
202303,47190700,공단동,양식,5
202303,47190700,공단동,일식,2
202303,47190700,공단동,제과점/아이스크림,1
202303,47190700,공단동,중식,4
202303,47190700,공단동,커피전문점,3
202303,47190700,공단동,한식,30
202304,47190250,선산읍,기타음식점,41
202304,47190250,선산읍,양식,8
202304,47190250,선산읍,일식,4
202304,47190250,선산읍,제과점/아이스크림,8
202304,47190250,선산읍,중식,3
202304,47190250,선산읍,커피전문점,7
202304,47190250,선산읍,패스트푸드,4
202304,47190250,선산읍,한식,27
202304,47190253,b' ',기타음식점,2
202304,47190253,고아읍,기타음식점,93
202304,47190253,고아읍,양식,18
202304,47190253,고아읍,일식,4
202304,47190253,고아읍,제과점/아이스크림,9
202304,47190253,고아읍,중식,13
202304,47190253,고아읍,커피전문점,18
202304,47190253,고아읍,패스트푸드,3
202304,47190253,고아읍,한식,53
202304,47190256,산동읍,기타음식점,61
202304,47190256,산동읍,양식,23
202304,47190256,산동읍,일식,3
202304,47190256,산동읍,제과점/아이스크림,6
202304,47190256,산동읍,중식,8
202304,47190256,산동읍,커피전문점,14
202304,47190256,산동읍,패스트푸드,3
202304,47190256,산동읍,한식,45
202304,47190310,무을면,기타음식점,13
202304,47190310,무을면,중식,2
202304,47190310,무을면,한식,6
202304,47190320,옥성면,기타음식점,13
202304,47190320,옥성면,양식,1
202304,47190320,옥성면,커피전문점,1
202304,47190320,옥성면,한식,10
202304,47190330,도개면,기타음식점,20
202304,47190330,도개면,양식,2
202304,47190330,도개면,중식,2
202304,47190330,도개면,커피전문점,2
202304,47190330,도개면,한식,10
202304,47190340,해평면,기타음식점,18
202304,47190340,해평면,양식,1
202304,47190340,해평면,중식,2
202304,47190340,해평면,커피전문점,1
202304,47190340,해평면,한식,18
202304,47190360,장천면,기타음식점,30
202304,47190360,장천면,양식,2
202304,47190360,장천면,제과점/아이스크림,1
202304,47190360,장천면,중식,1
202304,47190360,장천면,커피전문점,4
202304,47190360,장천면,패스트푸드,1
202304,47190360,장천면,한식,10
202304,47190510,송정동,기타음식점,19
202304,47190510,송정동,양식,11
202304,47190510,송정동,일식,7
202304,47190510,송정동,제과점/아이스크림,4
202304,47190510,송정동,중식,6
202304,47190510,송정동,커피전문점,9
202304,47190510,송정동,패스트푸드,8
202304,47190510,송정동,한식,13
202304,47190535,b' ',기타음식점,4
202304,47190535,원평동,기타음식점,30
202304,47190535,원평동,양식,17
202304,47190535,원평동,일식,6
202304,47190535,원평동,제과점/아이스크림,6
202304,47190535,원평동,중식,7
202304,47190535,원평동,커피전문점,17
202304,47190535,원평동,패스트푸드,1
202304,47190535,원평동,한식,22
202304,47190551,b' ',기타음식점,3
202304,47190551,도량동,기타음식점,37
202304,47190551,도량동,양식,16
202304,47190551,도량동,일식,2
202304,47190551,도량동,제과점/아이스크림,6
202304,47190551,도량동,중식,6
202304,47190551,도량동,커피전문점,12
202304,47190551,도량동,패스트푸드,8
202304,47190551,도량동,한식,26
202304,47190555,지산동,기타음식점,21
202304,47190555,지산동,양식,1
202304,47190555,지산동,일식,1
202304,47190555,지산동,제과점/아이스크림,1
202304,47190555,지산동,중식,1
202304,47190555,지산동,커피전문점,1
202304,47190555,지산동,한식,8
202304,47190565,선주원남동,기타음식점,66
202304,47190565,선주원남동,양식,33
202304,47190565,선주원남동,일식,9
202304,47190565,선주원남동,제과점/아이스크림,9
202304,47190565,선주원남동,중식,9
202304,47190565,선주원남동,커피전문점,29
202304,47190565,선주원남동,패스트푸드,4
202304,47190565,선주원남동,한식,40
202304,47190582,형곡1동,기타음식점,14
202304,47190582,형곡1동,양식,9
202304,47190582,형곡1동,일식,3
202304,47190582,형곡1동,제과점/아이스크림,5
202304,47190582,형곡1동,중식,2
202304,47190582,형곡1동,커피전문점,6
202304,47190582,형곡1동,패스트푸드,4
202304,47190582,형곡1동,한식,11
202304,47190583,형곡2동,기타음식점,15
202304,47190583,형곡2동,양식,9
202304,47190583,형곡2동,일식,3
202304,47190583,형곡2동,제과점/아이스크림,5
202304,47190583,형곡2동,중식,3
202304,47190583,형곡2동,커피전문점,9
202304,47190583,형곡2동,패스트푸드,2
202304,47190583,형곡2동,한식,13
202304,47190590,b' ',기타음식점,3
202304,47190590,신평1동,기타음식점,11
202304,47190590,신평1동,양식,5
202304,47190590,신평1동,일식,2
202304,47190590,신평1동,제과점/아이스크림,2
202304,47190590,신평1동,중식,3
202304,47190590,신평1동,커피전문점,5
202304,47190590,신평1동,패스트푸드,2
202304,47190590,신평1동,한식,7
202304,47190600,신평2동,기타음식점,5
202304,47190600,신평2동,양식,1
202304,47190600,신평2동,일식,2
202304,47190600,신평2동,제과점/아이스크림,1
202304,47190600,신평2동,커피전문점,2
202304,47190600,신평2동,한식,3
202304,47190610,비산동,기타음식점,23
202304,47190610,비산동,양식,5
202304,47190610,비산동,일식,3
202304,47190610,비산동,제과점/아이스크림,1
202304,47190610,비산동,중식,4
202304,47190610,비산동,커피전문점,5
202304,47190610,비산동,패스트푸드,1
202304,47190610,비산동,한식,19
202304,47190630,광평동,기타음식점,15
202304,47190630,광평동,양식,3
202304,47190630,광평동,중식,1
202304,47190630,광평동,커피전문점,4
202304,47190630,광평동,한식,10
202304,47190645,상모사곡동,기타음식점,26
202304,47190645,상모사곡동,양식,16
202304,47190645,상모사곡동,일식,8
202304,47190645,상모사곡동,제과점/아이스크림,9
202304,47190645,상모사곡동,중식,9
202304,47190645,상모사곡동,커피전문점,14
202304,47190645,상모사곡동,패스트푸드,6
202304,47190645,상모사곡동,한식,22
202304,47190660,임오동,기타음식점,37
202304,47190660,임오동,양식,8
202304,47190660,임오동,일식,1
202304,47190660,임오동,제과점/아이스크림,2
202304,47190660,임오동,중식,8
202304,47190660,임오동,커피전문점,7
202304,47190660,임오동,패스트푸드,3
202304,47190660,임오동,한식,15
202304,47190670,인동동,기타음식점,55
202304,47190670,인동동,양식,29
202304,47190670,인동동,일식,9
202304,47190670,인동동,제과점/아이스크림,13
202304,47190670,인동동,중식,10
202304,47190670,인동동,커피전문점,24
202304,47190670,인동동,패스트푸드,16
202304,47190670,인동동,한식,41
202304,47190680,b' ',한식,1
202304,47190680,진미동,기타음식점,35
202304,47190680,진미동,양식,14
202304,47190680,진미동,일식,8
202304,47190680,진미동,제과점/아이스크림,5
202304,47190680,진미동,중식,7
202304,47190680,진미동,커피전문점,11
202304,47190680,진미동,패스트푸드,7
202304,47190680,진미동,한식,35
202304,47190690,양포동,기타음식점,66
202304,47190690,양포동,양식,22
202304,47190690,양포동,일식,9
202304,47190690,양포동,제과점/아이스크림,12
202304,47190690,양포동,중식,14
202304,47190690,양포동,커피전문점,18
202304,47190690,양포동,패스트푸드,12
202304,47190690,양포동,한식,43
202304,47190700,공단동,기타음식점,39
202304,47190700,공단동,양식,6
202304,47190700,공단동,일식,2
202304,47190700,공단동,제과점/아이스크림,1
202304,47190700,공단동,중식,4
202304,47190700,공단동,커피전문점,4
202304,47190700,공단동,한식,30
202305,47190250,선산읍,기타음식점,41
202305,47190250,선산읍,양식,8
202305,47190250,선산읍,일식,4
202305,47190250,선산읍,제과점/아이스크림,7
202305,47190250,선산읍,중식,3
202305,47190250,선산읍,커피전문점,9
202305,47190250,선산읍,패스트푸드,4
202305,47190250,선산읍,한식,27
202305,47190253,b' ',기타음식점,2
202305,47190253,고아읍,기타음식점,95
202305,47190253,고아읍,양식,20
202305,47190253,고아읍,일식,4
202305,47190253,고아읍,제과점/아이스크림,8
202305,47190253,고아읍,중식,12
202305,47190253,고아읍,커피전문점,18
202305,47190253,고아읍,패스트푸드,4
202305,47190253,고아읍,한식,53
202305,47190256,산동읍,기타음식점,60
